"Bug Id","Warning Type","Code","Warning"
"Jsoup/5_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/5_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/5_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/5_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/5_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/5_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/5_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/5_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/5_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/5_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/5_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/5_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/5_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/6_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/6_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/6_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/6_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/6_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/6_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/6_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/6_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/6_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/6_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/6_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/6_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/6_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/6_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/7_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/7_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/7_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/7_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/7_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/7_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/7_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/7_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/7_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/7_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/7_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/7_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/7_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/7_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/7_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/8_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/8_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/8_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/8_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/8_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/8_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/8_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/8_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/8_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/8_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/8_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/8_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/8_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/8_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/8_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/9_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/9_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/9_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/9_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/9_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/9_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/9_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/9_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/9_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/9_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/9_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/9_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/9_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/9_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/9_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/10_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/10_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/10_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/10_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/10_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/10_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/10_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/10_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/10_buggy","Dodgy code Warning","MC","Overridable method classNames is called from method clone() in class org.jsoup.nodes.Element."
"Jsoup/10_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/10_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/10_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/10_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/10_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/10_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/10_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/11_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/11_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/11_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/11_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/11_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/11_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/11_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/11_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/11_buggy","Dodgy code Warning","MC","Overridable method classNames is called from method clone() in class org.jsoup.nodes.Element."
"Jsoup/11_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/11_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/11_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/11_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/11_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/11_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/11_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/12_buggy","Bad practice Warning","CN","org.jsoup.select.Elements.clone() does not call super.clone()"
"Jsoup/12_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/12_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/12_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/12_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/12_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/12_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/12_buggy","Dodgy code Warning","EI2","new org.jsoup.nodes.Document$OutputSettings(Document) may expose internal representation by storing an externally mutable object into Document$OutputSettings.this$0"
"Jsoup/12_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/12_buggy","Dodgy code Warning","MC","Overridable method classNames is called from method clone() in class org.jsoup.nodes.Element."
"Jsoup/12_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.nodes.Document$OutputSettings be a _static_ inner class?"
"Jsoup/12_buggy","Malicious code vulnerability Warning","SIC","Should org.jsoup.select.ng.ElementSelector$AttrSelector be a _static_ inner class?"
"Jsoup/12_buggy","Malicious code vulnerability Warning","UuF","Unused field: org.jsoup.select.ng.ElementSelector$AttrSelector.name"
"Jsoup/12_buggy","Malicious code vulnerability Warning","UuF","Unused field: org.jsoup.select.ng.ElementSelector$AttrSelector.value"
"Jsoup/12_buggy","Performance Warning","DLS","Dead store to div in org.jsoup.select.ng.parser.Parser.main(String[])"
"Jsoup/12_buggy","Performance Warning","DLS","Dead store to eval in org.jsoup.select.ng.parser.Parser.main(String[])"
"Jsoup/12_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/12_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/12_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/12_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/12_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/12_buggy","Performance Warning","UC","Useless condition: it's known that skip >= 0 at this point"
"Jsoup/13_buggy","Bad practice Warning","CN","org.jsoup.select.Elements.clone() does not call super.clone()"
"Jsoup/13_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/13_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/13_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/13_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/13_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/13_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/13_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/13_buggy","Dodgy code Warning","MC","Overridable method classNames is called from method clone() in class org.jsoup.nodes.Element."
"Jsoup/13_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.c"
"Jsoup/13_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.token"
"Jsoup/13_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.tokeniserState"
"Jsoup/13_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.treeBuilderState"
"Jsoup/13_buggy","Performance Warning","DB","org.jsoup.parser.TreeBuilder.parseFragment(String, Element, String) uses the same code for two branches"
"Jsoup/13_buggy","Performance Warning","DLS","Dead store to meta in org.jsoup.parser.TreeBuilderState$4.process(Token, TreeBuilder)"
"Jsoup/13_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/13_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/13_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/13_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$10.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$13.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$16.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$19.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$27.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$31.read(Tokeniser, CharacterReader) where one case falls through to the next case"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$35.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$38.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$39.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$40.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/13_buggy","Performance Warning","UC","Useless condition: it's known that charval <= 65535 (0xffff) at this point"
"Jsoup/14_buggy","Bad practice Warning","CN","org.jsoup.select.Elements.clone() does not call super.clone()"
"Jsoup/14_buggy","Dodgy code Warning","EI","org.jsoup.helper.HttpConnection$Request.data() may expose internal representation by returning HttpConnection$Request.data"
"Jsoup/14_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.classNames() may expose internal representation by returning Element.classNames"
"Jsoup/14_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Element.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/14_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Entities$EscapeMode.getMap() may expose internal representation by returning Entities$EscapeMode.map"
"Jsoup/14_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.attributes() may expose internal representation by returning Node.attributes"
"Jsoup/14_buggy","Dodgy code Warning","EI","org.jsoup.nodes.Node.parent() may expose internal representation by returning Node.parentNode"
"Jsoup/14_buggy","Dodgy code Warning","EI2","new org.jsoup.select.Elements(List) may expose internal representation by storing an externally mutable object into Elements.contents"
"Jsoup/14_buggy","Dodgy code Warning","MC","Overridable method classNames is called from method clone() in class org.jsoup.nodes.Element."
"Jsoup/14_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.c"
"Jsoup/14_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.token"
"Jsoup/14_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.tokeniserState"
"Jsoup/14_buggy","Malicious code vulnerability Warning","UrF","Unread field: org.jsoup.parser.ParseError.treeBuilderState"
"Jsoup/14_buggy","Performance Warning","DB","org.jsoup.parser.TreeBuilder.parseFragment(String, Element, String) uses the same code for two branches"
"Jsoup/14_buggy","Performance Warning","DLS","Dead store to meta in org.jsoup.parser.TreeBuilderState$4.process(Token, TreeBuilder)"
"Jsoup/14_buggy","Performance Warning","Eq","org.jsoup.nodes.Document doesn't override Element.equals(Object)"
"Jsoup/14_buggy","Performance Warning","RCN","Redundant nullcheck of cookieVal, which is known to be non-null in org.jsoup.helper.HttpConnection$Response.processResponseHeaders(Map)"
"Jsoup/14_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.createShell(String)"
"Jsoup/14_buggy","Performance Warning","RV","Return value of Element.appendElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/14_buggy","Performance Warning","RV","Return value of Element.prependElement(String) ignored, is this OK in org.jsoup.nodes.Document.normalise()"
"Jsoup/14_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$10.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/14_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$16.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/14_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$19.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/14_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$27.read(Tokeniser, CharacterReader) where default case is missing"
"Jsoup/14_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$31.read(Tokeniser, CharacterReader) where one case falls through to the next case"
"Jsoup/14_buggy","Performance Warning","SF","Switch statement found in org.jsoup.parser.TokeniserState$35.read(Tokeniser, CharacterReader) where default case is missing"
