"Bug Id","Warning Type","Code","Warning"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.block.GridArrangement defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.block.LabelBlock defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.block.LineBorder defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.entity.CategoryItemEntity defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.entity.LegendItemEntity defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.entity.StandardEntityCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.entity.XYAnnotationEntity defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.entity.XYItemEntity defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.labels.CustomXYToolTipGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.labels.ItemLabelAnchor defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.labels.ItemLabelPosition defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.labels.StandardPieSectionLabelGenerator defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.labels.StandardXYZToolTipGenerator defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.panel.CrosshairOverlay defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CategoryMarker defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CategoryPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CombinedDomainCategoryPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CombinedDomainXYPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CombinedRangeCategoryPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CombinedRangeXYPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.CompassPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.DefaultDrawingSupplier defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.FastScatterPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.IntervalMarker defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.Marker defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.MeterInterval defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.MeterPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.MultiplePiePlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.PieLabelRecord defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.PiePlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.PiePlot3D defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.Plot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.PlotRenderingInfo defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.PolarPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.RingPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.SpiderWebPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.ThermometerPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.ValueMarker defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.WaferMapPlot inherits equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.plot.XYPlot defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.AreaRendererEndType defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.DefaultPolarItemRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.LookupPaintScale defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.LookupPaintScale$PaintItem defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.Outlier defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.AreaRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.BarRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.BarRenderer3D defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.BoxAndWhiskerRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.CategoryStepRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.GanttRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.GroupedStackedBarRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.LineAndShapeRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.LineRenderer3D defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.MinMaxCategoryRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.ScatterRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.StackedAreaRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.category.StackedBarRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.CandlestickRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.ClusteredXYBarRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.DeviationRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.HighLowRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.StackedXYAreaRenderer2 defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.StandardXYItemRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.VectorRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYAreaRenderer2 defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBarRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBlockRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBubbleRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYDifferenceRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYDotRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYErrorRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYLine3DRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYLineAndShapeRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYShapeRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYSplineRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYSplineRenderer$ControlPoint defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYStepAreaRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.renderer.xy.YIntervalRenderer defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.title.CompositeTitle defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.title.ImageTitle defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.title.LegendTitle defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.title.PaintScaleLegend defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.urls.CustomCategoryURLGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.urls.CustomPieURLGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.urls.CustomXYURLGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.urls.StandardPieURLGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.urls.StandardXYURLGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.urls.TimeSeriesURLGenerator defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.util.LogFormat defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.util.PaintMap defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.util.Size2D defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.util.StrokeMap defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.chart.util.XYCoordinateType defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.KeyToGroupMap defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.KeyedObject defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.category.CategoryToPieDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.category.DefaultIntervalCategoryDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.category.SlidingCategoryDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.gantt.SlidingGanttCategoryDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.gantt.Task defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.gantt.TaskSeries defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.gantt.TaskSeriesCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.gantt.XYTaskDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.general.DatasetGroup defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.general.DefaultHeatMapDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.BoxAndWhiskerItem defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.DefaultMultiValueCategoryDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.DefaultStatisticalCategoryDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.HistogramBin defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.HistogramDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.MeanAndStandardDeviation defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.SimpleHistogramBin defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.statistics.SimpleHistogramDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.time.TimePeriodValuesCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.time.TimeTableXYDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.CategoryTableXYDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.DefaultHighLowDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.DefaultOHLCDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.DefaultWindDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.MatrixSeries defines equals but not hashCode"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.OHLCDataItem defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.VectorSeriesCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.WindDataItem defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.XIntervalSeriesCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.XYBarDataset defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.XYInterval defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.XYIntervalSeriesCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.YInterval defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.YIntervalSeriesCollection defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","HE","org.jfree.data.xy.YWithXInterval defines equals and uses Object.hashCode()"
"Chart/1_buggy","Bad practice Warning","RV","Exceptional return value of java.io.File.delete() ignored in org.jfree.chart.servlet.ChartDeleter.valueUnbound(HttpSessionBindingEvent)"
"Chart/1_buggy","Bad practice Warning","RV","Exceptional return value of java.io.File.delete() ignored in org.jfree.chart.servlet.DisplayChart.service(HttpServletRequest, HttpServletResponse)"
"Chart/1_buggy","Bad practice Warning","RV","Exceptional return value of java.io.File.mkdirs() ignored in org.jfree.chart.servlet.ServletUtilities.createTempDir()"
"Chart/1_buggy","Bad practice Warning","RV","org.jfree.data.time.Day.compareTo(Object) negates the return value of org.jfree.data.time.SerialDate.compare(SerialDate)"
"Chart/1_buggy","Bad practice Warning","Se","org.jfree.chart.axis.SegmentedTimeline$Segment is serializable and an inner class"
"Chart/1_buggy","Bad practice Warning","Se","Class org.jfree.chart.plot.PieSelectionAttributes defines non-transient non-serializable instance field defaultOutlineStroke"
"Chart/1_buggy","Bad practice Warning","Se","java.awt.BasicStroke stored into non-transient field PieSelectionAttributes.defaultOutlineStroke"
"Chart/1_buggy","Bad practice Warning","Se","Class org.jfree.chart.renderer.RenderAttributes defines non-transient non-serializable instance field defaultOutlineStroke"
"Chart/1_buggy","Bad practice Warning","Se","Class org.jfree.chart.renderer.RenderAttributes defines non-transient non-serializable instance field defaultStroke"
"Chart/1_buggy","Bad practice Warning","Se","java.awt.BasicStroke stored into non-transient field RenderAttributes.defaultStroke"
"Chart/1_buggy","Bad practice Warning","Se","Class org.jfree.data.event.DatasetChangeEvent defines non-transient non-serializable instance field info"
"Chart/1_buggy","Bad practice Warning","Se","Class org.jfree.data.event.SeriesChangeEvent defines non-transient non-serializable instance field summary"
"Chart/1_buggy","Bad practice Warning","SnVI","org.jfree.chart.StandardChartTheme is Serializable; consider declaring a serialVersionUID"
"Chart/1_buggy","Bad practice Warning","SnVI","org.jfree.chart.annotations.XYDataImageAnnotation is Serializable; consider declaring a serialVersionUID"
"Chart/1_buggy","Bad practice Warning","SnVI","org.jfree.chart.plot.Crosshair is Serializable; consider declaring a serialVersionUID"
"Chart/1_buggy","Correctness Warning","EC","Call to java.text.SimpleDateFormat.equals(String) in org.jfree.chart.axis.MonthDateFormat.main(String[])"
"Chart/1_buggy","Correctness Warning","Eq","org.jfree.chart.entity.AxisEntity overrides equals in ChartEntity and may not be symmetric"
"Chart/1_buggy","Correctness Warning","Eq","org.jfree.chart.entity.JFreeChartEntity overrides equals in ChartEntity and may not be symmetric"
"Chart/1_buggy","Correctness Warning","Eq","org.jfree.chart.entity.PlotEntity overrides equals in ChartEntity and may not be symmetric"
"Chart/1_buggy","Correctness Warning","Eq","org.jfree.chart.entity.TitleEntity overrides equals in ChartEntity and may not be symmetric"
"Chart/1_buggy","Correctness Warning","Eq","org.jfree.chart.util.PaintList overrides equals in AbstractObjectList and may not be symmetric"
"Chart/1_buggy","Correctness Warning","Eq","org.jfree.chart.util.ShapeList overrides equals in AbstractObjectList and may not be symmetric"
"Chart/1_buggy","Correctness Warning","FL","Using floating-point loop counters can lead to unexpected behavior."
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.block.BorderArrangement.arrange(BlockContainer, Graphics2D, RectangleConstraint)"
"Chart/1_buggy","Correctness Warning","NP","Null pointer dereference of dataset in org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.getLegendItems()"
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of line in org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.drawDomainMarker(Graphics2D, CategoryPlot, CategoryAxis, CategoryMarker, Rectangle2D)"
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.LegendGraphic.arrange(Graphics2D, RectangleConstraint)"
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.PaintScaleLegend.arrange(Graphics2D, RectangleConstraint)"
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.ShortTextTitle.arrange(Graphics2D, RectangleConstraint)"
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.TextTitle.arrange(Graphics2D, RectangleConstraint)"
"Chart/1_buggy","Correctness Warning","NP","Possible null pointer dereference of JDBCXYDataset.rows in org.jfree.data.jdbc.JDBCXYDataset.executeQuery(Connection, String)"
"Chart/1_buggy","Correctness Warning","RCN","Nullcheck of plotArea at line 80 of value previously dereferenced in org.jfree.chart.needle.WindNeedle.drawNeedle(Graphics2D, Rectangle2D, Point2D, double)"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartFrame.getChartPanel() may expose internal representation by returning ChartFrame.chartPanel"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartMouseEvent.getChart() may expose internal representation by returning ChartMouseEvent.chart"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartMouseEvent.getEntity() may expose internal representation by returning ChartMouseEvent.entity"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartMouseEvent.getTrigger() may expose internal representation by returning ChartMouseEvent.trigger"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getAnchor() may expose internal representation by returning ChartPanel.anchor"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getChart() may expose internal representation by returning ChartPanel.chart"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getChartRenderingInfo() may expose internal representation by returning ChartPanel.info"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getPopupMenu() may expose internal representation by returning ChartPanel.popup"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getZoomHandler() may expose internal representation by returning ChartPanel.zoomHandler"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getZoomRectangle() may expose internal representation by returning ChartPanel.zoomRectangle"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getChartArea() may expose internal representation by returning ChartRenderingInfo.chartArea"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getEntityCollection() may expose internal representation by returning ChartRenderingInfo.entities"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getPlotInfo() may expose internal representation by returning ChartRenderingInfo.plotInfo"
"Chart/1_buggy","Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getRenderingSource() may expose internal representation by returning ChartRenderingInfo.renderingSource"
