"Warning Type","Code","Warning"
"Bad practice Warning","HE","org.jfree.chart.labels.StandardCategoryToolTipGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.labels.StandardPieSectionLabelGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.labels.StandardXYItemLabelGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.labels.StandardXYSeriesLabelGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.labels.StandardXYToolTipGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.labels.StandardXYZToolTipGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.labels.SymbolicXYItemLabelGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.ArrowNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.LineNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.LongNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.MeterNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.MiddlePinNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.PinNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.PlumNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.PointerNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.ShipNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.needle.WindNeedle defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CategoryMarker defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CategoryPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CombinedDomainCategoryPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CombinedDomainXYPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CombinedRangeCategoryPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CombinedRangeXYPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.CompassPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.DatasetRenderingOrder defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.DefaultDrawingSupplier defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.DialShape defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.FastScatterPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.IntervalMarker defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.Marker defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.MeterInterval defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.MeterPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.MultiplePiePlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.PiePlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.PiePlot3D defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.Plot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.PlotOrientation defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.PlotRenderingInfo defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.PolarPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.RingPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.SeriesRenderingOrder defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.SpiderWebPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.ThermometerPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.ValueMarker defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.WaferMapPlot inherits equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.plot.XYPlot defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.renderer.AreaRendererEndType defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.renderer.DefaultPolarItemRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.GrayPaintScale defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.renderer.LookupPaintScale defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.renderer.LookupPaintScale$PaintItem defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.AreaRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.BarRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.BarRenderer3D defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.BoxAndWhiskerRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.CategoryStepRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.GanttRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.GroupedStackedBarRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.LevelRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.LineAndShapeRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.LineRenderer3D defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.StackedAreaRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.StackedBarRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.category.StackedBarRenderer3D defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.CandlestickRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.ClusteredXYBarRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.DeviationRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.HighLowRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.StackedXYAreaRenderer2 defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.StandardXYItemRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.VectorRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYAreaRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYAreaRenderer2 defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBarRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBlockRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYBubbleRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYDifferenceRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYDotRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYErrorRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYLine3DRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYLineAndShapeRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.renderer.xy.XYStepAreaRenderer defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.title.CompositeTitle defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.title.LegendTitle defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.title.PaintScaleLegend defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.chart.urls.CustomPieURLGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.urls.CustomXYURLGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.urls.StandardPieURLGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.urls.StandardXYURLGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.urls.TimeSeriesURLGenerator defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.chart.util.Size2D defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.KeyToGroupMap defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.KeyedObject defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.KeyedObjects defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.category.CategoryToPieDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.category.DefaultIntervalCategoryDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.gantt.Task defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.gantt.TaskSeries defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.data.gantt.TaskSeriesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.general.DatasetGroup defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.BoxAndWhiskerItem defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.DefaultStatisticalCategoryDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.HistogramBin defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.HistogramDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.MeanAndStandardDeviation defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.SimpleHistogramBin defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.statistics.SimpleHistogramDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.time.TimePeriodValuesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.time.TimeTableXYDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.time.ohlc.OHLC defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.time.ohlc.OHLCSeriesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.CategoryTableXYDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.DefaultHighLowDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.DefaultOHLCDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.DefaultWindDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.IntervalXYDelegate defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.MatrixSeries defines equals but not hashCode"
"Bad practice Warning","HE","org.jfree.data.xy.OHLCDataItem defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.VectorSeriesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.WindDataItem defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.XIntervalSeriesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.XYBarDataset defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.XYInterval defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.XYIntervalSeriesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.YInterval defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.YIntervalSeriesCollection defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.data.xy.YWithXInterval defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.experimental.chart.axis.LogAxis inherits equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.experimental.chart.plot.dial.StandardDialScale defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","org.jfree.experimental.chart.util.XYCoordinateType defines equals and uses Object.hashCode()"
"Bad practice Warning","RV","Exceptional return value of java.io.File.delete() ignored in org.jfree.chart.servlet.ChartDeleter.valueUnbound(HttpSessionBindingEvent)"
"Bad practice Warning","RV","Exceptional return value of java.io.File.delete() ignored in org.jfree.chart.servlet.DisplayChart.service(HttpServletRequest, HttpServletResponse)"
"Bad practice Warning","RV","Exceptional return value of java.io.File.mkdirs() ignored in org.jfree.chart.servlet.ServletUtilities.createTempDir()"
"Bad practice Warning","RV","org.jfree.data.time.Day.compareTo(Object) negates the return value of org.jfree.data.time.SerialDate.compare(SerialDate)"
"Bad practice Warning","Se","Class org.jfree.chart.ChartPanel defines non-transient non-serializable instance field chartBuffer"
"Bad practice Warning","Se","org.jfree.chart.axis.SegmentedTimeline$Segment is serializable and an inner class"
"Bad practice Warning","Se","The field org.jfree.experimental.chart.plot.dial.DialPointer$Pin.paint is transient but isn't set by deserialization"
"Bad practice Warning","SnVI","org.jfree.chart.PaintMap is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.StrokeMap is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.annotations.CategoryLineAnnotation is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.axis.CyclicNumberAxis is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.axis.ExtendedCategoryAxis is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.block.ColorBlock is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.block.LabelBlock is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.block.LineBorder is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.renderer.LookupPaintScale is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.renderer.LookupPaintScale$PaintItem is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.renderer.xy.XYErrorRenderer is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.title.LegendGraphic is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.chart.title.PaintScaleLegend is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.data.jdbc.JDBCCategoryDataset is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.data.jdbc.JDBCPieDataset is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.DialBackground is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.DialCap is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.DialPointer$Pin is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.DialTextAnnotation is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.DialValueIndicator is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.SimpleDialFrame is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.StandardDialFrame is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.StandardDialRange is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","org.jfree.experimental.chart.plot.dial.StandardDialScale is Serializable; consider declaring a serialVersionUID"
"Correctness Warning","EC","Call to java.text.SimpleDateFormat.equals(String) in org.jfree.chart.axis.MonthDateFormat.main(String[])"
"Correctness Warning","Eq","org.jfree.chart.util.PaintList overrides equals in AbstractObjectList and may not be symmetric"
"Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.block.BorderArrangement.arrange(BlockContainer, Graphics2D, RectangleConstraint)"
"Correctness Warning","NP","Possible null pointer dereference of line in org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.drawDomainMarker(Graphics2D, CategoryPlot, CategoryAxis, CategoryMarker, Rectangle2D)"
"Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.LegendGraphic.arrange(Graphics2D, RectangleConstraint)"
"Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.PaintScaleLegend.arrange(Graphics2D, RectangleConstraint)"
"Correctness Warning","NP","Possible null pointer dereference of contentSize in org.jfree.chart.title.TextTitle.arrange(Graphics2D, RectangleConstraint)"
"Correctness Warning","NP","Possible null pointer dereference of JDBCXYDataset.rows in org.jfree.data.jdbc.JDBCXYDataset.executeQuery(Connection, String)"
"Correctness Warning","RCN","Nullcheck of plotArea at line 81 of value previously dereferenced in org.jfree.chart.needle.WindNeedle.drawNeedle(Graphics2D, Rectangle2D, Point2D, double)"
"Correctness Warning","UwF","Unwritten field: org.jfree.chart.entity.AxisLabelEntity.axis"
"Dodgy code Warning","EI","org.jfree.chart.ChartFrame.getChartPanel() may expose internal representation by returning ChartFrame.chartPanel"
"Dodgy code Warning","EI","org.jfree.chart.ChartMouseEvent.getChart() may expose internal representation by returning ChartMouseEvent.chart"
"Dodgy code Warning","EI","org.jfree.chart.ChartMouseEvent.getEntity() may expose internal representation by returning ChartMouseEvent.entity"
"Dodgy code Warning","EI","org.jfree.chart.ChartMouseEvent.getTrigger() may expose internal representation by returning ChartMouseEvent.trigger"
"Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getAnchor() may expose internal representation by returning ChartPanel.anchor"
"Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getChart() may expose internal representation by returning ChartPanel.chart"
"Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getChartRenderingInfo() may expose internal representation by returning ChartPanel.info"
"Dodgy code Warning","EI","org.jfree.chart.ChartPanel.getPopupMenu() may expose internal representation by returning ChartPanel.popup"
"Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getChartArea() may expose internal representation by returning ChartRenderingInfo.chartArea"
"Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getEntityCollection() may expose internal representation by returning ChartRenderingInfo.entities"
"Dodgy code Warning","EI","org.jfree.chart.ChartRenderingInfo.getPlotInfo() may expose internal representation by returning ChartRenderingInfo.plotInfo"
"Dodgy code Warning","EI","org.jfree.chart.JFreeChart.getBackgroundImage() may expose internal representation by returning JFreeChart.backgroundImage"
"Dodgy code Warning","EI","org.jfree.chart.JFreeChart.getCategoryPlot() may expose internal representation by returning JFreeChart.plot"
"Dodgy code Warning","EI","org.jfree.chart.JFreeChart.getPlot() may expose internal representation by returning JFreeChart.plot"
"Dodgy code Warning","EI","org.jfree.chart.JFreeChart.getRenderingHints() may expose internal representation by returning JFreeChart.renderingHints"
"Dodgy code Warning","EI","org.jfree.chart.JFreeChart.getTitle() may expose internal representation by returning JFreeChart.title"
"Dodgy code Warning","EI","org.jfree.chart.JFreeChart.getXYPlot() may expose internal representation by returning JFreeChart.plot"
"Dodgy code Warning","EI","org.jfree.chart.LegendItem.getAttributedLabel() may expose internal representation by returning LegendItem.attributedLabel"
"Dodgy code Warning","EI","org.jfree.chart.LegendItem.getDataset() may expose internal representation by returning LegendItem.dataset"
"Dodgy code Warning","EI","org.jfree.chart.annotations.XYImageAnnotation.getImage() may expose internal representation by returning XYImageAnnotation.image"
"Dodgy code Warning","EI","org.jfree.chart.axis.Axis.getPlot() may expose internal representation by returning Axis.plot"
"Dodgy code Warning","EI","org.jfree.chart.axis.AxisCollection.getAxesAtBottom() may expose internal representation by returning AxisCollection.axesAtBottom"
"Dodgy code Warning","EI","org.jfree.chart.axis.AxisCollection.getAxesAtLeft() may expose internal representation by returning AxisCollection.axesAtLeft"
"Dodgy code Warning","EI","org.jfree.chart.axis.AxisCollection.getAxesAtRight() may expose internal representation by returning AxisCollection.axesAtRight"
