"Warning Type","Code","Warning"
"Internationalization Warning","EI2","new org.joda.time.field.PreciseDurationDateTimeField(DateTimeFieldType, DurationField) may expose internal representation by storing an externally mutable object into PreciseDurationDateTimeField.iUnitField"
"Internationalization Warning","EI2","new org.joda.time.field.SkipDateTimeField(Chronology, DateTimeField, int) may expose internal representation by storing an externally mutable object into SkipDateTimeField.iChronology"
"Internationalization Warning","EI2","new org.joda.time.field.SkipUndoDateTimeField(Chronology, DateTimeField, int) may expose internal representation by storing an externally mutable object into SkipUndoDateTimeField.iChronology"
"Internationalization Warning","EI2","org.joda.time.format.DateTimeParserBucket.setZone(DateTimeZone) may expose internal representation by storing an externally mutable object into DateTimeParserBucket.iZone"
"Internationalization Warning","MS","org.joda.time.DateTimeZone.setDefault(DateTimeZone) may expose internal static state by storing a mutable object into a static field org.joda.time.DateTimeZone.cDefault"
"Internationalization Warning","MS","Public static org.joda.time.DateTimeZone.getAvailableIDs() may expose internal representation by returning DateTimeZone.cAvailableIDs"
"Internationalization Warning","MS","Public static org.joda.time.chrono.BuddhistChronology.getInstanceUTC() may expose internal representation by returning BuddhistChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.chrono.CopticChronology.getInstanceUTC() may expose internal representation by returning CopticChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.chrono.EthiopicChronology.getInstanceUTC() may expose internal representation by returning EthiopicChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.chrono.GregorianChronology.getInstanceUTC() may expose internal representation by returning GregorianChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.chrono.ISOChronology.getInstanceUTC() may expose internal representation by returning ISOChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.chrono.IslamicChronology.getInstanceUTC() may expose internal representation by returning IslamicChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.chrono.JulianChronology.getInstanceUTC() may expose internal representation by returning JulianChronology.INSTANCE_UTC"
"Internationalization Warning","MS","Public static org.joda.time.convert.ConverterManager.getInstance() may expose internal representation by returning ConverterManager.INSTANCE"
"Malicious code vulnerability Warning","Dm","org.joda.time.format.DateTimeFormat.parsePatternTo(DateTimeFormatterBuilder, String) invokes inefficient new String(String) constructor"
"Malicious code vulnerability Warning","WMI","org.joda.time.format.DateTimeFormatterBuilder$TimeZoneName.parseInto(DateTimeParserBucket, String, int) makes inefficient use of keySet iterator instead of entrySet iterator"
"Performance Warning","ICAST","Result of integer multiplication cast to long in org.joda.time.chrono.BasicChronology.getDateTimeMillis(int, int, int, int, int, int, int)"
"Performance Warning","IM","Check for oddness that won't work for negative numbers in org.joda.time.chrono.IslamicChronology.getTotalMillisByYearMonth(int, int)"
"Performance Warning","REC","Exception is caught when Exception is not thrown in org.joda.time.DateTimeUtils.getDateFormatSymbols(Locale)"
"Performance Warning","SF","Switch statement found in org.joda.time.MutableDateTime.setMillis(long) where default case is missing"
"Performance Warning","SF","Switch statement found in org.joda.time.format.DateTimeFormat.parsePatternTo(DateTimeFormatterBuilder, String) where default case is missing"
"Performance Warning","SF","Switch statement found in org.joda.time.format.DateTimeFormat$StyleFormatter.getPattern(Locale) where default case is missing"
"Performance Warning","UC","Useless condition: it's known that mustParse == false at this point"
