"Warning Type","Code","Warning"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.builder.ArgumentBuilder.withDefaults(List) may expose internal representation by storing an externally mutable object into ArgumentBuilder.defaultValues"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.builder.CommandBuilder.withChildren(Group) may expose internal representation by storing an externally mutable object into CommandBuilder.children"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.builder.DefaultOptionBuilder.withChildren(Group) may expose internal representation by storing an externally mutable object into DefaultOptionBuilder.children"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.builder.SwitchBuilder.withChildren(Group) may expose internal representation by storing an externally mutable object into SwitchBuilder.children"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.commandline.Parser.setGroup(Group) may expose internal representation by storing an externally mutable object into Parser.group"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.commandline.Parser.setHelpFormatter(HelpFormatter) may expose internal representation by storing an externally mutable object into Parser.helpFormatter"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.commandline.Parser.setHelpOption(Option) may expose internal representation by storing an externally mutable object into Parser.helpOption"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.commandline.PreferencesCommandLine(Option, Preferences, char) may expose internal representation by storing an externally mutable object into PreferencesCommandLine.preferences"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.commandline.PreferencesCommandLine(Option, Preferences, char) may expose internal representation by storing an externally mutable object into PreferencesCommandLine.root"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.commandline.PropertiesCommandLine(Option, Properties, char) may expose internal representation by storing an externally mutable object into PropertiesCommandLine.properties"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.commandline.PropertiesCommandLine(Option, Properties, char) may expose internal representation by storing an externally mutable object into PropertiesCommandLine.root"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.commandline.WriteableCommandLineImpl(Option, List) may expose internal representation by storing an externally mutable object into WriteableCommandLineImpl.normalised"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.option.ArgumentImpl(String, String, int, int, char, char, Validator, String, List, int) may expose internal representation by storing an externally mutable object into ArgumentImpl.defaultValues"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.cli2.option.HelpLineImpl(Option, int) may expose internal representation by storing an externally mutable object into HelpLineImpl.option"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.option.HelpLineImpl.usage(Set, Comparator) may expose internal representation by storing an externally mutable object into HelpLineImpl.cachedHelpSettings"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setDisplaySettings(Set) may expose internal representation by storing an externally mutable object into HelpFormatter.displaySettings"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setException(OptionException) may expose internal representation by storing an externally mutable object into HelpFormatter.exception"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setFullUsageSettings(Set) may expose internal representation by storing an externally mutable object into HelpFormatter.fullUsageSettings"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setGroup(Group) may expose internal representation by storing an externally mutable object into HelpFormatter.group"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setLineUsageSettings(Set) may expose internal representation by storing an externally mutable object into HelpFormatter.lineUsageSettings"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setPrintWriter(PrintWriter) may expose internal representation by storing an externally mutable object into HelpFormatter.out"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.validation.ClassValidator.setClassLoader(ClassLoader) may expose internal representation by storing an externally mutable object into ClassValidator.loader"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.validation.DateValidator.setFormats(DateFormat[]) may expose internal representation by storing an externally mutable object into DateValidator.formats"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.validation.DateValidator.setMaximum(Date) may expose internal representation by storing an externally mutable object into DateValidator.maximum"
"Malicious code vulnerability Warning","EI2","org.apache.commons.cli2.validation.DateValidator.setMinimum(Date) may expose internal representation by storing an externally mutable object into DateValidator.minimum"
"Performance Warning","Bx","org.apache.commons.cli2.util.HelpFormatter.wrap(String, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Dm","org.apache.commons.cli2.commandline.Parser.parse(String[]) invokes inefficient new String(String) constructor"
