"Warning Type","Code","Warning"
"Internationalization Warning","EI2","org.apache.commons.cli2.builder.DefaultOptionBuilder.withChildren(Group) may expose internal representation by storing an externally mutable object into DefaultOptionBuilder.children"
"Internationalization Warning","EI2","org.apache.commons.cli2.builder.SwitchBuilder.withChildren(Group) may expose internal representation by storing an externally mutable object into SwitchBuilder.children"
"Internationalization Warning","EI2","org.apache.commons.cli2.commandline.Parser.setGroup(Group) may expose internal representation by storing an externally mutable object into Parser.group"
"Internationalization Warning","EI2","org.apache.commons.cli2.commandline.Parser.setHelpFormatter(HelpFormatter) may expose internal representation by storing an externally mutable object into Parser.helpFormatter"
"Internationalization Warning","EI2","org.apache.commons.cli2.commandline.Parser.setHelpOption(Option) may expose internal representation by storing an externally mutable object into Parser.helpOption"
"Internationalization Warning","EI2","new org.apache.commons.cli2.commandline.PreferencesCommandLine(Option, Preferences, char) may expose internal representation by storing an externally mutable object into PreferencesCommandLine.preferences"
"Internationalization Warning","EI2","new org.apache.commons.cli2.commandline.PreferencesCommandLine(Option, Preferences, char) may expose internal representation by storing an externally mutable object into PreferencesCommandLine.root"
"Internationalization Warning","EI2","new org.apache.commons.cli2.commandline.PropertiesCommandLine(Option, Properties, char) may expose internal representation by storing an externally mutable object into PropertiesCommandLine.properties"
"Internationalization Warning","EI2","new org.apache.commons.cli2.commandline.PropertiesCommandLine(Option, Properties, char) may expose internal representation by storing an externally mutable object into PropertiesCommandLine.root"
"Internationalization Warning","EI2","new org.apache.commons.cli2.commandline.WriteableCommandLineImpl(Option, List) may expose internal representation by storing an externally mutable object into WriteableCommandLineImpl.normalised"
"Internationalization Warning","EI2","new org.apache.commons.cli2.option.ArgumentImpl(String, String, int, int, char, char, Validator, String, List, int) may expose internal representation by storing an externally mutable object into ArgumentImpl.defaultValues"
"Internationalization Warning","EI2","new org.apache.commons.cli2.option.HelpLineImpl(Option, int) may expose internal representation by storing an externally mutable object into HelpLineImpl.option"
"Internationalization Warning","EI2","org.apache.commons.cli2.option.HelpLineImpl.usage(Set, Comparator) may expose internal representation by storing an externally mutable object into HelpLineImpl.cachedHelpSettings"
"Internationalization Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setDisplaySettings(Set) may expose internal representation by storing an externally mutable object into HelpFormatter.displaySettings"
"Internationalization Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setException(OptionException) may expose internal representation by storing an externally mutable object into HelpFormatter.exception"
"Internationalization Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setFullUsageSettings(Set) may expose internal representation by storing an externally mutable object into HelpFormatter.fullUsageSettings"
"Internationalization Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setGroup(Group) may expose internal representation by storing an externally mutable object into HelpFormatter.group"
"Internationalization Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setLineUsageSettings(Set) may expose internal representation by storing an externally mutable object into HelpFormatter.lineUsageSettings"
"Internationalization Warning","EI2","org.apache.commons.cli2.util.HelpFormatter.setPrintWriter(PrintWriter) may expose internal representation by storing an externally mutable object into HelpFormatter.out"
"Internationalization Warning","EI2","org.apache.commons.cli2.validation.ClassValidator.setClassLoader(ClassLoader) may expose internal representation by storing an externally mutable object into ClassValidator.loader"
"Internationalization Warning","EI2","org.apache.commons.cli2.validation.DateValidator.setFormats(DateFormat[]) may expose internal representation by storing an externally mutable object into DateValidator.formats"
"Internationalization Warning","EI2","org.apache.commons.cli2.validation.DateValidator.setMaximum(Date) may expose internal representation by storing an externally mutable object into DateValidator.maximum"
"Internationalization Warning","EI2","org.apache.commons.cli2.validation.DateValidator.setMinimum(Date) may expose internal representation by storing an externally mutable object into DateValidator.minimum"
"Malicious code vulnerability Warning","Bx","org.apache.commons.cli2.util.HelpFormatter.wrap(String, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Malicious code vulnerability Warning","Dm","org.apache.commons.cli2.commandline.Parser.parse(String[]) invokes inefficient new String(String) constructor"
"Performance Warning","NP","Load of known null value in org.apache.commons.cli2.commandline.WriteableCommandLineImpl.setDefaultSwitch(Option, Boolean)"
