"Warning Type","Code","Warning"
"Dodgy code Warning","EI","org.apache.commons.collections4.functors.MapTransformer.getMap() may expose internal representation by returning MapTransformer.iMap"
"Dodgy code Warning","EI","org.apache.commons.collections4.iterators.FilterIterator.getIterator() may expose internal representation by returning FilterIterator.iterator"
"Dodgy code Warning","EI","org.apache.commons.collections4.iterators.FilterListIterator.getListIterator() may expose internal representation by returning FilterListIterator.iterator"
"Dodgy code Warning","EI","org.apache.commons.collections4.iterators.IteratorEnumeration.getIterator() may expose internal representation by returning IteratorEnumeration.iterator"
"Dodgy code Warning","EI","org.apache.commons.collections4.iterators.IteratorIterable.iterator() may expose internal representation by returning IteratorIterable.typeSafeIterator"
"Dodgy code Warning","EI","org.apache.commons.collections4.iterators.ObjectArrayIterator.getArray() may expose internal representation by returning ObjectArrayIterator.array"
"Dodgy code Warning","EI","org.apache.commons.collections4.iterators.TransformIterator.getIterator() may expose internal representation by returning TransformIterator.iterator"
"Dodgy code Warning","EI","org.apache.commons.collections4.map.AbstractHashedMap.entrySet() may expose internal representation by returning AbstractHashedMap.entrySet"
"Dodgy code Warning","EI","org.apache.commons.collections4.map.AbstractHashedMap.keySet() may expose internal representation by returning AbstractHashedMap.keySet"
"Dodgy code Warning","EI","org.apache.commons.collections4.map.AbstractHashedMap.values() may expose internal representation by returning AbstractHashedMap.values"
"Dodgy code Warning","EI","org.apache.commons.collections4.map.AbstractReferenceMap.entrySet() may expose internal representation by returning AbstractHashedMap.entrySet"
"Dodgy code Warning","EI","org.apache.commons.collections4.map.AbstractReferenceMap.keySet() may expose internal representation by returning AbstractHashedMap.keySet"
"Dodgy code Warning","EI","org.apache.commons.collections4.map.AbstractReferenceMap.values() may expose internal representation by returning AbstractHashedMap.values"
"Dodgy code Warning","EI2","org.apache.commons.collections4.collection.CompositeCollection.setMutator(CompositeCollection$CollectionMutator) may expose internal representation by storing an externally mutable object into CompositeCollection.mutator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.collection.IndexedCollection(Collection, Transformer, MultiMap, boolean) may expose internal representation by storing an externally mutable object into IndexedCollection.index"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.comparators.ComparatorChain(List, BitSet) may expose internal representation by storing an externally mutable object into ComparatorChain.comparatorChain"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.comparators.ComparatorChain(List, BitSet) may expose internal representation by storing an externally mutable object into ComparatorChain.orderingBits"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.AbstractListIteratorDecorator(ListIterator) may expose internal representation by storing an externally mutable object into AbstractListIteratorDecorator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator(MapIterator) may expose internal representation by storing an externally mutable object into AbstractMapIteratorDecorator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.BoundedIterator(Iterator, long, long) may expose internal representation by storing an externally mutable object into BoundedIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.EntrySetMapIterator(Map) may expose internal representation by storing an externally mutable object into EntrySetMapIterator.map"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.EnumerationIterator(Enumeration, Collection) may expose internal representation by storing an externally mutable object into EnumerationIterator.collection"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.FilterIterator(Iterator) may expose internal representation by storing an externally mutable object into FilterIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.FilterIterator(Iterator, Predicate) may expose internal representation by storing an externally mutable object into FilterIterator.iterator"
"Dodgy code Warning","EI2","org.apache.commons.collections4.iterators.FilterIterator.setIterator(Iterator) may expose internal representation by storing an externally mutable object into FilterIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.FilterListIterator(ListIterator) may expose internal representation by storing an externally mutable object into FilterListIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.FilterListIterator(ListIterator, Predicate) may expose internal representation by storing an externally mutable object into FilterListIterator.iterator"
"Dodgy code Warning","EI2","org.apache.commons.collections4.iterators.FilterListIterator.setListIterator(ListIterator) may expose internal representation by storing an externally mutable object into FilterListIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.IteratorEnumeration(Iterator) may expose internal representation by storing an externally mutable object into IteratorEnumeration.iterator"
"Dodgy code Warning","EI2","org.apache.commons.collections4.iterators.IteratorEnumeration.setIterator(Iterator) may expose internal representation by storing an externally mutable object into IteratorEnumeration.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.IteratorIterable(Iterator, boolean) may expose internal representation by storing an externally mutable object into IteratorIterable.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.ListIteratorWrapper(Iterator) may expose internal representation by storing an externally mutable object into ListIteratorWrapper.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.LoopingIterator(Collection) may expose internal representation by storing an externally mutable object into LoopingIterator.collection"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.LoopingListIterator(List) may expose internal representation by storing an externally mutable object into LoopingListIterator.list"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.ObjectArrayIterator(Object[], int, int) may expose internal representation by storing an externally mutable object into ObjectArrayIterator.array"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.ObjectGraphIterator(Object, Transformer) may expose internal representation by storing an externally mutable object into ObjectGraphIterator.currentIterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.ObjectGraphIterator(Iterator) may expose internal representation by storing an externally mutable object into ObjectGraphIterator.currentIterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.PeekingIterator(Iterator) may expose internal representation by storing an externally mutable object into PeekingIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.PushbackIterator(Iterator) may expose internal representation by storing an externally mutable object into PushbackIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.ReverseListIterator(List) may expose internal representation by storing an externally mutable object into ReverseListIterator.list"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.TransformIterator(Iterator) may expose internal representation by storing an externally mutable object into TransformIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.iterators.TransformIterator(Iterator, Transformer) may expose internal representation by storing an externally mutable object into TransformIterator.iterator"
"Dodgy code Warning","EI2","org.apache.commons.collections4.iterators.TransformIterator.setIterator(Iterator) may expose internal representation by storing an externally mutable object into TransformIterator.iterator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator(Map$Entry) may expose internal representation by storing an externally mutable object into AbstractMapEntryDecorator.entry"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.keyvalue.MultiKey(Object[], boolean) may expose internal representation by storing an externally mutable object into MultiKey.keys"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.keyvalue.TiedMapEntry(Map, Object) may expose internal representation by storing an externally mutable object into TiedMapEntry.map"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry(AbstractReferenceMap, AbstractHashedMap$HashEntry, int, Object, Object) may expose internal representation by storing an externally mutable object into AbstractReferenceMap$ReferenceEntry.parent"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.map.CompositeMap(Map[], CompositeMap$MapMutator) may expose internal representation by storing an externally mutable object into CompositeMap.mutator"
"Dodgy code Warning","EI2","org.apache.commons.collections4.map.CompositeMap.setMutator(CompositeMap$MapMutator) may expose internal representation by storing an externally mutable object into CompositeMap.mutator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter(Set) may expose internal representation by storing an externally mutable object into EntrySetToMapIteratorAdapter.entrySet"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.multimap.AbstractMultiValuedMap$WrappedCollection(AbstractMultiValuedMap, Object) may expose internal representation by storing an externally mutable object into AbstractMultiValuedMap$WrappedCollection.this$0"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.multimap.AbstractSetValuedMap$WrappedSet(AbstractSetValuedMap, Object) may expose internal representation by storing an externally mutable object into AbstractSetValuedMap$WrappedSet.this$0"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.sequence.SequencesComparator(List, List, Equator) may expose internal representation by storing an externally mutable object into SequencesComparator.sequence1"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.sequence.SequencesComparator(List, List, Equator) may expose internal representation by storing an externally mutable object into SequencesComparator.sequence2"
"Dodgy code Warning","EI2","org.apache.commons.collections4.set.CompositeSet.setMutator(CompositeSet$SetMutator) may expose internal representation by storing an externally mutable object into CompositeSet.mutator"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.splitmap.AbstractIterableGetMapDecorator(Map) may expose internal representation by storing an externally mutable object into AbstractIterableGetMapDecorator.map"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry(Object, Object, int) may expose internal representation by storing an externally mutable object into AbstractPatriciaTrie$TrieEntry.left"
"Dodgy code Warning","EI2","new org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry(Object, Object, int) may expose internal representation by storing an externally mutable object into AbstractPatriciaTrie$TrieEntry.predecessor"
"Dodgy code Warning","MC","Overridable method init is called from method clone() in class org.apache.commons.collections4.map.AbstractHashedMap."
"Malicious code vulnerability Warning","IS","Inconsistent synchronization of org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.inverse; locked 80% of time"
"Multithreaded correctness Warning","UrF","Unread field: org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceBaseIterator.currentValue"
"Performance Warning","DCN","Do not catch NullPointerException like in org.apache.commons.collections4.bidimap.TreeBidiMap.doEquals(Object, TreeBidiMap$DataElement)"
"Performance Warning","DCN","Do not catch NullPointerException like in org.apache.commons.collections4.map.AbstractHashedMap.equals(Object)"
"Performance Warning","DCN","Do not catch NullPointerException like in org.apache.commons.collections4.map.LRUMap.reuseMapping(AbstractLinkedMap$LinkEntry, int, int, Object, Object)"
"Performance Warning","Eq","org.apache.commons.collections4.bidimap.TreeBidiMap.equals(Object) is unusual"
"Performance Warning","Eq","org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.equals(Object) is unusual"
"Performance Warning","Eq","org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry doesn't override AbstractHashedMap$HashEntry.equals(Object)"
"Performance Warning","SF","Switch statement found in org.apache.commons.collections4.map.Flat3Map.convertToMap() where one case falls through to the next case"
"Performance Warning","SF","Switch statement found in org.apache.commons.collections4.map.Flat3Map.hashCode() where one case falls through to the next case"
"Performance Warning","SF","Switch statement found in org.apache.commons.collections4.map.Flat3Map.toString() where one case falls through to the next case"
"Performance Warning","UC","Useless condition: it's known that this.relativePosition > 0 at this point"
