"Warning Type","Code","Warning"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMaxImpl() may expose internal representation by returning SummaryStatistics.maxImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMeanImpl() may expose internal representation by returning SummaryStatistics.meanImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMinImpl() may expose internal representation by returning SummaryStatistics.minImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumImpl() may expose internal representation by returning SummaryStatistics.sumImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumLogImpl() may expose internal representation by returning SummaryStatistics.sumLogImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumsqImpl() may expose internal representation by returning SummaryStatistics.sumsqImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getVarianceImpl() may expose internal representation by returning SummaryStatistics.varianceImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.moment.GeometricMean.getSumLogImpl() may expose internal representation by returning GeometricMean.sumOfLogs"
"Internationalization Warning","EI2","new org.apache.commons.math.MathException(String, Object[], Throwable) may expose internal representation by storing an externally mutable object into MathException.rootCause"
"Internationalization Warning","EI2","new org.apache.commons.math.MathException(Throwable) may expose internal representation by storing an externally mutable object into MathException.rootCause"
"Internationalization Warning","EI2","org.apache.commons.math.complex.ComplexFormat.setImaginaryFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.imaginaryFormat"
"Internationalization Warning","EI2","org.apache.commons.math.complex.ComplexFormat.setRealFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.realFormat"
"Internationalization Warning","EI2","org.apache.commons.math.distribution.ChiSquaredDistributionImpl.setGamma(GammaDistribution) may expose internal representation by storing an externally mutable object into ChiSquaredDistributionImpl.gamma"
"Internationalization Warning","EI2","org.apache.commons.math.distribution.PoissonDistributionImpl.setNormal(NormalDistribution) may expose internal representation by storing an externally mutable object into PoissonDistributionImpl.normal"
"Internationalization Warning","EI2","new org.apache.commons.math.fraction.FractionFormat(NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into FractionFormat.denominatorFormat"
"Internationalization Warning","EI2","new org.apache.commons.math.fraction.FractionFormat(NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into FractionFormat.numeratorFormat"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.FractionFormat.setDenominatorFormat(NumberFormat) may expose internal representation by storing an externally mutable object into FractionFormat.denominatorFormat"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.FractionFormat.setNumeratorFormat(NumberFormat) may expose internal representation by storing an externally mutable object into FractionFormat.numeratorFormat"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.ProperFractionFormat.setWholeFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ProperFractionFormat.wholeFormat"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.Vector3DFormat(String, String, String, NumberFormat) may expose internal representation by storing an externally mutable object into Vector3DFormat.format"
"Internationalization Warning","EI2","new org.apache.commons.math.linear.RealVectorFormat(String, String, String, NumberFormat) may expose internal representation by storing an externally mutable object into RealVectorFormat.format"
"Internationalization Warning","EI2","new org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator(String, double, double, double[], double[]) may expose internal representation by storing an externally mutable object into AdaptiveStepsizeIntegrator.vecAbsoluteTolerance"
"Internationalization Warning","EI2","new org.apache.commons.math.ode.nonstiff.AdaptiveStepsizeIntegrator(String, double, double, double[], double[]) may expose internal representation by storing an externally mutable object into AdaptiveStepsizeIntegrator.vecRelativeTolerance"
"Internationalization Warning","EI2","new org.apache.commons.math.random.GaussianRandomGenerator(RandomGenerator) may expose internal representation by storing an externally mutable object into GaussianRandomGenerator.generator"
"Internationalization Warning","EI2","new org.apache.commons.math.random.RandomAdaptor(RandomGenerator) may expose internal representation by storing an externally mutable object into RandomAdaptor.randomGenerator"
"Internationalization Warning","EI2","new org.apache.commons.math.random.RandomDataImpl(RandomGenerator) may expose internal representation by storing an externally mutable object into RandomDataImpl.rand"
"Internationalization Warning","EI2","new org.apache.commons.math.random.UniformRandomGenerator(RandomGenerator) may expose internal representation by storing an externally mutable object into UniformRandomGenerator.generator"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setGeoMeanImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.geoMeanImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setMaxImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.maxImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setMeanImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.meanImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setMinImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.minImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setSumImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.sumImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setSumLogImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.sumLogImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setSumsqImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.sumsqImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setVarianceImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.varianceImpl"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.GeometricMean(SumOfLogs) may expose internal representation by storing an externally mutable object into GeometricMean.sumOfLogs"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.moment.GeometricMean.setSumLogImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into GeometricMean.sumOfLogs"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Kurtosis(FourthMoment) may expose internal representation by storing an externally mutable object into Kurtosis.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Mean(FirstMoment) may expose internal representation by storing an externally mutable object into Mean.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Skewness(ThirdMoment) may expose internal representation by storing an externally mutable object into Skewness.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Variance(SecondMoment) may expose internal representation by storing an externally mutable object into Variance.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Variance(boolean, SecondMoment) may expose internal representation by storing an externally mutable object into Variance.moment"
"Internationalization Warning","EI2","org.apache.commons.math.stat.inference.ChiSquareTestImpl.setDistribution(ChiSquaredDistribution) may expose internal representation by storing an externally mutable object into ChiSquareTestImpl.distribution"
"Internationalization Warning","EI2","org.apache.commons.math.stat.inference.TTestImpl.setDistribution(TDistribution) may expose internal representation by storing an externally mutable object into TTestImpl.distribution"
"Internationalization Warning","EI2","org.apache.commons.math.stat.regression.SimpleRegression.setDistribution(TDistribution) may expose internal representation by storing an externally mutable object into SimpleRegression.distribution"
"Malicious code vulnerability Warning","LI","Incorrect lazy initialization of static field org.apache.commons.math.MathException.cachedResources in org.apache.commons.math.MathException.translate(String, Locale)"
"Multithreaded correctness Warning","Bx","Boxing/unboxing to parse a primitive org.apache.commons.math.random.EmpiricalDistributionImpl$StreamDataAdapter.computeStats()"
"Multithreaded correctness Warning","Bx","Boxing/unboxing to parse a primitive org.apache.commons.math.random.ValueServer.getNextReplay()"
"Multithreaded correctness Warning","Bx","Boxing/unboxing to parse a primitive org.apache.commons.math.util.DefaultTransformer.transform(Object)"
"Performance Warning","FE","Test for floating point equality in org.apache.commons.math.geometry.Vector3D.equals(Object)"
"Performance Warning","UC","Useless object stored in variable binUpperBounds of method org.apache.commons.math.random.EmpiricalDistributionImpl.fillBinStats(Object)"
