"Warning Type","Code","Warning"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Kurtosis(FourthMoment) may expose internal representation by storing an externally mutable object into Kurtosis.moment"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Mean(FirstMoment) may expose internal representation by storing an externally mutable object into Mean.moment"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Skewness(ThirdMoment) may expose internal representation by storing an externally mutable object into Skewness.moment"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Variance(SecondMoment) may expose internal representation by storing an externally mutable object into Variance.moment"
"Malicious code vulnerability Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Variance(boolean, SecondMoment) may expose internal representation by storing an externally mutable object into Variance.moment"
"Malicious code vulnerability Warning","EI2","org.apache.commons.math.stat.inference.ChiSquareTestImpl.setDistribution(ChiSquaredDistribution) may expose internal representation by storing an externally mutable object into ChiSquareTestImpl.distribution"
"Malicious code vulnerability Warning","EI2","org.apache.commons.math.stat.inference.TTestImpl.setDistribution(TDistribution) may expose internal representation by storing an externally mutable object into TTestImpl.distribution"
"Malicious code vulnerability Warning","EI2","org.apache.commons.math.stat.regression.SimpleRegression.setDistribution(TDistribution) may expose internal representation by storing an externally mutable object into SimpleRegression.distribution"
"Malicious code vulnerability Warning","MS","org.apache.commons.math.linear.BigMatrixImpl.TOO_SMALL isn't final but should be"
"Malicious code vulnerability Warning","MS","org.apache.commons.math.linear.RealMatrixImpl.TOO_SMALL isn't final but should be"
"Malicious code vulnerability Warning","REFLC","Public method org.apache.commons.math.stat.descriptive.DescriptiveStatistics.newInstance(Class) uses reflection to create a class it gets in its parameter which could increase the accessibility of any class"
"Malicious code vulnerability Warning","REFLC","Public method org.apache.commons.math.stat.descriptive.SummaryStatistics.newInstance(Class) uses reflection to create a class it gets in its parameter which could increase the accessibility of any class"
"Multithreaded correctness Warning","LI","Incorrect lazy initialization of static field org.apache.commons.math.MathException.cachedResources in org.apache.commons.math.MathException.translate(String, Locale)"
"Performance Warning","Bx","new org.apache.commons.math.DimensionMismatchException(int, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","new org.apache.commons.math.DuplicateSampleAbscissaException(double, int, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","new org.apache.commons.math.MaxIterationsExceededException(int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","org.apache.commons.math.analysis.UnivariateRealSolverUtils.bracket(UnivariateRealFunction, double, double, double, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","org.apache.commons.math.estimation.AbstractEstimator.guessParametersErrors(EstimationProblem) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","org.apache.commons.math.estimation.AbstractEstimator.updateResidualsAndCost() invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","new org.apache.commons.math.fraction.FractionConversionException(double, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","new org.apache.commons.math.fraction.FractionConversionException(double, long, long) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.ode.AdaptiveStepsizeIntegrator.sanityChecks(FirstOrderDifferentialEquations, double, double[], double, double[]) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","org.apache.commons.math.ode.RungeKuttaIntegrator.sanityChecks(FirstOrderDifferentialEquations, double, double[], double, double[]) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","Primitive value is boxed and then immediately unboxed in org.apache.commons.math.random.EmpiricalDistributionImpl.fillBinStats(Object)"
"Performance Warning","Bx","Boxing/unboxing to parse a primitive org.apache.commons.math.random.EmpiricalDistributionImpl$StreamDataAdapter.computeStats()"
"Performance Warning","Bx","org.apache.commons.math.random.RandomDataImpl.nextHexString(int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","org.apache.commons.math.random.RandomDataImpl.nextSecureHexString(int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Performance Warning","Bx","Boxing/unboxing to parse a primitive org.apache.commons.math.random.ValueServer.getNextReplay()"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.addValue(char) invokes inefficient new Character(char) constructor; use Character.valueOf(char) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.addValue(int) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.addValue(long) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.addValue(Integer) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.addValue(Object) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCount(char) invokes inefficient new Character(char) constructor; use Character.valueOf(char) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCount(int) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCount(long) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCumFreq(char) invokes inefficient new Character(char) constructor; use Character.valueOf(char) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCumFreq(int) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCumFreq(long) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCumPct(char) invokes inefficient new Character(char) constructor; use Character.valueOf(char) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCumPct(int) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getCumPct(long) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getPct(char) invokes inefficient new Character(char) constructor; use Character.valueOf(char) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getPct(int) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","org.apache.commons.math.stat.Frequency.getPct(long) invokes inefficient new Long(long) constructor; use Long.valueOf(long) instead"
"Performance Warning","Bx","Boxing/unboxing to parse a primitive org.apache.commons.math.util.DefaultTransformer.transform(Object)"
