"Warning Type","Code","Warning"
"Internationalization Warning","EI","org.apache.commons.math.complex.ComplexFormat.getRealFormat() may expose internal representation by returning ComplexFormat.realFormat"
"Internationalization Warning","EI","org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP.getAbsoluteAccuracy() may expose internal representation by returning BracketingNthOrderBrentSolverDFP.absoluteAccuracy"
"Internationalization Warning","EI","org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP.getFunctionValueAccuracy() may expose internal representation by returning BracketingNthOrderBrentSolverDFP.functionValueAccuracy"
"Internationalization Warning","EI","org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP.getRelativeAccuracy() may expose internal representation by returning BracketingNthOrderBrentSolverDFP.relativeAccuracy"
"Internationalization Warning","EI","org.apache.commons.math.dfp.Dfp.getField() may expose internal representation by returning Dfp.field"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getE() may expose internal representation by returning DfpField.e"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getLn10() may expose internal representation by returning DfpField.ln10"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getLn2() may expose internal representation by returning DfpField.ln2"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getLn5() may expose internal representation by returning DfpField.ln5"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getOne() may expose internal representation by returning DfpField.one"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getPi() may expose internal representation by returning DfpField.pi"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getSqr2() may expose internal representation by returning DfpField.sqr2"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getSqr2Reciprocal() may expose internal representation by returning DfpField.sqr2Reciprocal"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getSqr3() may expose internal representation by returning DfpField.sqr3"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getSqr3Reciprocal() may expose internal representation by returning DfpField.sqr3Reciprocal"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getTwo() may expose internal representation by returning DfpField.two"
"Internationalization Warning","EI","org.apache.commons.math.dfp.DfpField.getZero() may expose internal representation by returning DfpField.zero"
"Internationalization Warning","EI","org.apache.commons.math.exception.MathArithmeticException.getContext() may expose internal representation by returning MathArithmeticException.context"
"Internationalization Warning","EI","org.apache.commons.math.exception.MathIllegalArgumentException.getContext() may expose internal representation by returning MathIllegalArgumentException.context"
"Internationalization Warning","EI","org.apache.commons.math.exception.MathIllegalStateException.getContext() may expose internal representation by returning MathIllegalStateException.context"
"Internationalization Warning","EI","org.apache.commons.math.exception.MathUnsupportedOperationException.getContext() may expose internal representation by returning MathUnsupportedOperationException.context"
"Internationalization Warning","EI","org.apache.commons.math.exception.MathUserException.getContext() may expose internal representation by returning MathUserException.context"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultMeasurementModel.getMeasurementMatrix() may expose internal representation by returning DefaultMeasurementModel.measurementMatrix"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultMeasurementModel.getMeasurementNoise() may expose internal representation by returning DefaultMeasurementModel.measurementNoise"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultProcessModel.getControlMatrix() may expose internal representation by returning DefaultProcessModel.controlMatrix"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultProcessModel.getInitialErrorCovariance() may expose internal representation by returning DefaultProcessModel.initialErrorCovMatrix"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultProcessModel.getInitialStateEstimate() may expose internal representation by returning DefaultProcessModel.initialStateEstimateVector"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultProcessModel.getProcessNoise() may expose internal representation by returning DefaultProcessModel.processNoiseCovMatrix"
"Internationalization Warning","EI","org.apache.commons.math.filter.DefaultProcessModel.getStateTransitionMatrix() may expose internal representation by returning DefaultProcessModel.stateTransitionMatrix"
"Internationalization Warning","EI","org.apache.commons.math.fraction.AbstractFormat.getDenominatorFormat() may expose internal representation by returning AbstractFormat.denominatorFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.AbstractFormat.getNumeratorFormat() may expose internal representation by returning AbstractFormat.numeratorFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.ProperBigFractionFormat.getWholeFormat() may expose internal representation by returning ProperBigFractionFormat.wholeFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.ProperFractionFormat.getWholeFormat() may expose internal representation by returning ProperFractionFormat.wholeFormat"
"Internationalization Warning","EI","org.apache.commons.math.genetics.ListPopulation.getChromosomes() may expose internal representation by returning ListPopulation.chromosomes"
"Internationalization Warning","EI","org.apache.commons.math.geometry.VectorFormat.getFormat() may expose internal representation by returning VectorFormat.format"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.oned.OrientedPoint.getLocation() may expose internal representation by returning OrientedPoint.location"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.Line.getDirection() may expose internal representation by returning Line.direction"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.Line.getOrigin() may expose internal representation by returning Line.zero"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.Plane.getNormal() may expose internal representation by returning Plane.w"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.Plane.getOrigin() may expose internal representation by returning Plane.origin"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.Plane.getU() may expose internal representation by returning Plane.u"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.Plane.getV() may expose internal representation by returning Plane.v"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.RotationOrder.getA1() may expose internal representation by returning RotationOrder.a1"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.RotationOrder.getA2() may expose internal representation by returning RotationOrder.a2"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.threed.RotationOrder.getA3() may expose internal representation by returning RotationOrder.a3"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.twod.Segment.getEnd() may expose internal representation by returning Segment.end"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.twod.Segment.getLine() may expose internal representation by returning Segment.line"
"Internationalization Warning","EI","org.apache.commons.math.geometry.euclidean.twod.Segment.getStart() may expose internal representation by returning Segment.start"
"Internationalization Warning","EI","org.apache.commons.math.geometry.partitioning.AbstractRegion.getTree(boolean) may expose internal representation by returning AbstractRegion.tree"
"Internationalization Warning","EI","org.apache.commons.math.geometry.partitioning.BSPTree.getMinus() may expose internal representation by returning BSPTree.minus"
"Internationalization Warning","EI","org.apache.commons.math.geometry.partitioning.BSPTree.getParent() may expose internal representation by returning BSPTree.parent"
"Internationalization Warning","EI","org.apache.commons.math.geometry.partitioning.BSPTree.getPlus() may expose internal representation by returning BSPTree.plus"
"Internationalization Warning","EI","org.apache.commons.math.geometry.partitioning.utilities.AVLTree$Node.getNext() may expose internal representation by returning AVLTree$Node.parent"
"Internationalization Warning","EI","org.apache.commons.math.geometry.partitioning.utilities.AVLTree$Node.getPrevious() may expose internal representation by returning AVLTree$Node.parent"
"Internationalization Warning","EI","org.apache.commons.math.linear.AbstractRealVector$SparseEntryIterator.next() may expose internal representation by returning AbstractRealVector$SparseEntryIterator.current"
"Internationalization Warning","EI","org.apache.commons.math.linear.CholeskyDecompositionImpl.getL() may expose internal representation by returning CholeskyDecompositionImpl.cachedL"
"Internationalization Warning","EI","org.apache.commons.math.linear.CholeskyDecompositionImpl.getLT() may expose internal representation by returning CholeskyDecompositionImpl.cachedLT"
"Internationalization Warning","EI","org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor.end() may expose internal representation by returning DefaultFieldMatrixChangingVisitor.zero"
"Internationalization Warning","EI","org.apache.commons.math.linear.DefaultFieldMatrixPreservingVisitor.end() may expose internal representation by returning DefaultFieldMatrixPreservingVisitor.zero"
"Internationalization Warning","EI","org.apache.commons.math.linear.EigenDecompositionImpl.getD() may expose internal representation by returning EigenDecompositionImpl.cachedD"
"Internationalization Warning","EI","org.apache.commons.math.linear.EigenDecompositionImpl.getV() may expose internal representation by returning EigenDecompositionImpl.cachedV"
"Internationalization Warning","EI","org.apache.commons.math.linear.EigenDecompositionImpl.getVT() may expose internal representation by returning EigenDecompositionImpl.cachedVt"
"Internationalization Warning","EI","org.apache.commons.math.linear.FieldLUDecompositionImpl.getL() may expose internal representation by returning FieldLUDecompositionImpl.cachedL"
"Internationalization Warning","EI","org.apache.commons.math.linear.FieldLUDecompositionImpl.getP() may expose internal representation by returning FieldLUDecompositionImpl.cachedP"
"Internationalization Warning","EI","org.apache.commons.math.linear.FieldLUDecompositionImpl.getU() may expose internal representation by returning FieldLUDecompositionImpl.cachedU"
"Internationalization Warning","EI","org.apache.commons.math.linear.LUDecompositionImpl.getL() may expose internal representation by returning LUDecompositionImpl.cachedL"
"Internationalization Warning","EI","org.apache.commons.math.linear.LUDecompositionImpl.getP() may expose internal representation by returning LUDecompositionImpl.cachedP"
"Internationalization Warning","EI","org.apache.commons.math.linear.LUDecompositionImpl.getU() may expose internal representation by returning LUDecompositionImpl.cachedU"
"Internationalization Warning","EI","org.apache.commons.math.linear.OpenMapRealVector$OpenMapSparseIterator.next() may expose internal representation by returning OpenMapRealVector$OpenMapSparseIterator.current"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getH() may expose internal representation by returning QRDecompositionImpl.cachedH"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getQ() may expose internal representation by returning QRDecompositionImpl.cachedQ"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getQT() may expose internal representation by returning QRDecompositionImpl.cachedQT"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getR() may expose internal representation by returning QRDecompositionImpl.cachedR"
"Internationalization Warning","EI","org.apache.commons.math.linear.RealVectorFormat.getFormat() may expose internal representation by returning RealVectorFormat.format"
"Internationalization Warning","EI","org.apache.commons.math.linear.RectangularCholeskyDecompositionImpl.getRootMatrix() may expose internal representation by returning RectangularCholeskyDecompositionImpl.root"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getS() may expose internal representation by returning SingularValueDecompositionImpl.cachedS"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getU() may expose internal representation by returning SingularValueDecompositionImpl.cachedU"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getUT() may expose internal representation by returning SingularValueDecompositionImpl.cachedUt"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getV() may expose internal representation by returning SingularValueDecompositionImpl.cachedV"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getVT() may expose internal representation by returning SingularValueDecompositionImpl.cachedVt"
"Internationalization Warning","EI","org.apache.commons.math.optimization.direct.CMAESOptimizer.getStatisticsDHistory() may expose internal representation by returning CMAESOptimizer.statisticsDHistory"
"Internationalization Warning","EI","org.apache.commons.math.optimization.direct.CMAESOptimizer.getStatisticsFitnessHistory() may expose internal representation by returning CMAESOptimizer.statisticsFitnessHistory"
"Internationalization Warning","EI","org.apache.commons.math.optimization.direct.CMAESOptimizer.getStatisticsMeanHistory() may expose internal representation by returning CMAESOptimizer.statisticsMeanHistory"
"Internationalization Warning","EI","org.apache.commons.math.optimization.direct.CMAESOptimizer.getStatisticsSigmaHistory() may expose internal representation by returning CMAESOptimizer.statisticsSigmaHistory"
"Internationalization Warning","EI","org.apache.commons.math.optimization.linear.LinearConstraint.getCoefficients() may expose internal representation by returning LinearConstraint.coefficients"
"Internationalization Warning","EI","org.apache.commons.math.optimization.linear.LinearObjectiveFunction.getCoefficients() may expose internal representation by returning LinearObjectiveFunction.coefficients"
"Internationalization Warning","EI","org.apache.commons.math.random.CorrelatedRandomVectorGenerator.getRootMatrix() may expose internal representation by returning CorrelatedRandomVectorGenerator.root"
"Internationalization Warning","EI","org.apache.commons.math.random.EmpiricalDistributionImpl.getBinStats() may expose internal representation by returning EmpiricalDistributionImpl.binStats"
"Internationalization Warning","EI","org.apache.commons.math.random.EmpiricalDistributionImpl.getSampleStats() may expose internal representation by returning EmpiricalDistributionImpl.sampleStats"
"Internationalization Warning","EI","org.apache.commons.math.stat.clustering.Cluster.getPoints() may expose internal representation by returning Cluster.points"
"Internationalization Warning","EI","org.apache.commons.math.stat.correlation.Covariance.getCovarianceMatrix() may expose internal representation by returning Covariance.covarianceMatrix"
"Internationalization Warning","EI","org.apache.commons.math.stat.correlation.PearsonsCorrelation.getCorrelationMatrix() may expose internal representation by returning PearsonsCorrelation.correlationMatrix"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getGeoMeanImpl() may expose internal representation by returning SummaryStatistics.geoMeanImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMaxImpl() may expose internal representation by returning SummaryStatistics.maxImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMeanImpl() may expose internal representation by returning SummaryStatistics.meanImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMinImpl() may expose internal representation by returning SummaryStatistics.minImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumImpl() may expose internal representation by returning SummaryStatistics.sumImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumLogImpl() may expose internal representation by returning SummaryStatistics.sumLogImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumsqImpl() may expose internal representation by returning SummaryStatistics.sumsqImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getVarianceImpl() may expose internal representation by returning SummaryStatistics.varianceImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.moment.GeometricMean.getSumLogImpl() may expose internal representation by returning GeometricMean.sumOfLogs"
"Internationalization Warning","EI","org.apache.commons.math.util.OpenIntToFieldHashMap.get(int) may expose internal representation by returning OpenIntToFieldHashMap.missingEntries"
"Internationalization Warning","EI","org.apache.commons.math.util.OpenIntToFieldHashMap.remove(int) may expose internal representation by returning OpenIntToFieldHashMap.missingEntries"
"Internationalization Warning","EI2","new org.apache.commons.math.complex.ComplexFormat(String, NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.imaginaryFormat"
"Internationalization Warning","EI2","new org.apache.commons.math.complex.ComplexFormat(String, NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.realFormat"
"Internationalization Warning","EI2","new org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP(Dfp, Dfp, Dfp, int) may expose internal representation by storing an externally mutable object into BracketingNthOrderBrentSolverDFP.absoluteAccuracy"
"Internationalization Warning","EI2","new org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP(Dfp, Dfp, Dfp, int) may expose internal representation by storing an externally mutable object into BracketingNthOrderBrentSolverDFP.functionValueAccuracy"
"Internationalization Warning","EI2","new org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP(Dfp, Dfp, Dfp, int) may expose internal representation by storing an externally mutable object into BracketingNthOrderBrentSolverDFP.relativeAccuracy"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultMeasurementModel(RealMatrix, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultMeasurementModel.measurementMatrix"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultMeasurementModel(RealMatrix, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultMeasurementModel.measurementNoise"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.controlMatrix"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.initialErrorCovMatrix"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.initialStateEstimateVector"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.processNoiseCovMatrix"
"Internationalization Warning","EI2","new org.apache.commons.math.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.stateTransitionMatrix"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.AbstractFormat.setDenominatorFormat(NumberFormat) may expose internal representation by storing an externally mutable object into AbstractFormat.denominatorFormat"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.AbstractFormat.setNumeratorFormat(NumberFormat) may expose internal representation by storing an externally mutable object into AbstractFormat.numeratorFormat"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.ProperBigFractionFormat.setWholeFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ProperBigFractionFormat.wholeFormat"
"Internationalization Warning","EI2","org.apache.commons.math.fraction.ProperFractionFormat.setWholeFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ProperFractionFormat.wholeFormat"
"Internationalization Warning","EI2","new org.apache.commons.math.genetics.ListPopulation(List, int) may expose internal representation by storing an externally mutable object into ListPopulation.chromosomes"
"Internationalization Warning","EI2","org.apache.commons.math.genetics.ListPopulation.setChromosomes(List) may expose internal representation by storing an externally mutable object into ListPopulation.chromosomes"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.euclidean.oned.OrientedPoint(Vector1D, boolean) may expose internal representation by storing an externally mutable object into OrientedPoint.location"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.euclidean.threed.OutlineExtractor(Vector3D, Vector3D) may expose internal representation by storing an externally mutable object into OutlineExtractor.u"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.euclidean.threed.OutlineExtractor(Vector3D, Vector3D) may expose internal representation by storing an externally mutable object into OutlineExtractor.v"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.euclidean.twod.Segment(Vector2D, Vector2D, Line) may expose internal representation by storing an externally mutable object into Segment.end"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.euclidean.twod.Segment(Vector2D, Vector2D, Line) may expose internal representation by storing an externally mutable object into Segment.line"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.euclidean.twod.Segment(Vector2D, Vector2D, Line) may expose internal representation by storing an externally mutable object into Segment.start"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.partitioning.BSPTree(SubHyperplane, BSPTree, BSPTree, Object) may expose internal representation by storing an externally mutable object into BSPTree.minus"
"Internationalization Warning","EI2","new org.apache.commons.math.geometry.partitioning.BSPTree(SubHyperplane, BSPTree, BSPTree, Object) may expose internal representation by storing an externally mutable object into BSPTree.plus"
"Internationalization Warning","EI2","org.apache.commons.math.geometry.partitioning.BSPTree.insertInTree(BSPTree, boolean) may expose internal representation by storing an externally mutable object into BSPTree.parent"
"Internationalization Warning","EI2","new org.apache.commons.math.linear.AbstractRealVector$EntryImpl(AbstractRealVector) may expose internal representation by storing an externally mutable object into AbstractRealVector$EntryImpl.this$0"
"Internationalization Warning","EI2","new org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor(FieldElement) may expose internal representation by storing an externally mutable object into DefaultFieldMatrixChangingVisitor.zero"
"Internationalization Warning","EI2","new org.apache.commons.math.linear.DefaultFieldMatrixPreservingVisitor(FieldElement) may expose internal representation by storing an externally mutable object into DefaultFieldMatrixPreservingVisitor.zero"
"Internationalization Warning","EI2","new org.apache.commons.math.linear.RealVectorFormat(String, String, String, NumberFormat) may expose internal representation by storing an externally mutable object into RealVectorFormat.format"
"Internationalization Warning","EI2","new org.apache.commons.math.optimization.direct.CMAESOptimizer(int, double[], double[][], int, double, boolean, int, int, RandomGenerator, boolean) may expose internal representation by storing an externally mutable object into CMAESOptimizer.random"
"Internationalization Warning","EI2","org.apache.commons.math.optimization.direct.SimplexOptimizer.setSimplex(AbstractSimplex) may expose internal representation by storing an externally mutable object into SimplexOptimizer.simplex"
"Internationalization Warning","EI2","org.apache.commons.math.optimization.linear.AbstractLinearOptimizer.optimize(LinearObjectiveFunction, Collection, GoalType, boolean) may expose internal representation by storing an externally mutable object into AbstractLinearOptimizer.function"
"Internationalization Warning","EI2","org.apache.commons.math.optimization.linear.AbstractLinearOptimizer.optimize(LinearObjectiveFunction, Collection, GoalType, boolean) may expose internal representation by storing an externally mutable object into AbstractLinearOptimizer.linearConstraints"
"Internationalization Warning","EI2","new org.apache.commons.math.optimization.linear.LinearConstraint(RealVector, Relationship, double) may expose internal representation by storing an externally mutable object into LinearConstraint.coefficients"
"Internationalization Warning","EI2","new org.apache.commons.math.optimization.linear.LinearObjectiveFunction(RealVector, double) may expose internal representation by storing an externally mutable object into LinearObjectiveFunction.coefficients"
"Internationalization Warning","EI2","new org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer(BaseUnivariateRealOptimizer, int, RandomGenerator) may expose internal representation by storing an externally mutable object into MultiStartUnivariateRealOptimizer.generator"
"Internationalization Warning","EI2","new org.apache.commons.math.random.GaussianRandomGenerator(RandomGenerator) may expose internal representation by storing an externally mutable object into GaussianRandomGenerator.generator"
"Internationalization Warning","EI2","new org.apache.commons.math.random.RandomAdaptor(RandomGenerator) may expose internal representation by storing an externally mutable object into RandomAdaptor.randomGenerator"
"Internationalization Warning","EI2","new org.apache.commons.math.random.RandomDataImpl(RandomGenerator) may expose internal representation by storing an externally mutable object into RandomDataImpl.rand"
"Internationalization Warning","EI2","new org.apache.commons.math.random.UniformRandomGenerator(RandomGenerator) may expose internal representation by storing an externally mutable object into UniformRandomGenerator.generator"
"Internationalization Warning","EI2","new org.apache.commons.math.random.UnitSphereRandomVectorGenerator(int, RandomGenerator) may expose internal representation by storing an externally mutable object into UnitSphereRandomVectorGenerator.rand"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer(Random, KMeansPlusPlusClusterer$EmptyClusterStrategy) may expose internal representation by storing an externally mutable object into KMeansPlusPlusClusterer.random"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setGeoMeanImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.geoMeanImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setMaxImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.maxImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setMeanImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.meanImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setMinImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.minImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setSumImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.sumImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setSumLogImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.sumLogImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setSumsqImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.sumsqImpl"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.SummaryStatistics.setVarianceImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into SummaryStatistics.varianceImpl"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.GeometricMean(SumOfLogs) may expose internal representation by storing an externally mutable object into GeometricMean.sumOfLogs"
"Internationalization Warning","EI2","org.apache.commons.math.stat.descriptive.moment.GeometricMean.setSumLogImpl(StorelessUnivariateStatistic) may expose internal representation by storing an externally mutable object into GeometricMean.sumOfLogs"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Kurtosis(FourthMoment) may expose internal representation by storing an externally mutable object into Kurtosis.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Mean(FirstMoment) may expose internal representation by storing an externally mutable object into Mean.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Skewness(ThirdMoment) may expose internal representation by storing an externally mutable object into Skewness.moment"
"Internationalization Warning","EI2","new org.apache.commons.math.stat.descriptive.moment.Variance(SecondMoment) may expose internal representation by storing an externally mutable object into Variance.moment"
