"Bug Id","Warning Type","Code","Warning"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.EigenDecomposition.getV() may expose internal representation by returning EigenDecomposition.cachedV"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.EigenDecomposition.getVT() may expose internal representation by returning EigenDecomposition.cachedVt"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.FieldLUDecomposition.getL() may expose internal representation by returning FieldLUDecomposition.cachedL"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.FieldLUDecomposition.getP() may expose internal representation by returning FieldLUDecomposition.cachedP"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.FieldLUDecomposition.getU() may expose internal representation by returning FieldLUDecomposition.cachedU"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.IterativeLinearSolver.getIterationManager() may expose internal representation by returning IterativeLinearSolver.manager"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.LUDecomposition.getL() may expose internal representation by returning LUDecomposition.cachedL"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.LUDecomposition.getP() may expose internal representation by returning LUDecomposition.cachedP"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.LUDecomposition.getU() may expose internal representation by returning LUDecomposition.cachedU"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.OpenMapRealVector$OpenMapSparseIterator.next() may expose internal representation by returning OpenMapRealVector$OpenMapSparseIterator.current"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.QRDecomposition.getH() may expose internal representation by returning QRDecomposition.cachedH"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.QRDecomposition.getQ() may expose internal representation by returning QRDecomposition.cachedQ"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.QRDecomposition.getQT() may expose internal representation by returning QRDecomposition.cachedQT"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.QRDecomposition.getR() may expose internal representation by returning QRDecomposition.cachedR"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.RRQRDecomposition.getP() may expose internal representation by returning RRQRDecomposition.cachedP"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.RealMatrixFormat.getFormat() may expose internal representation by returning RealMatrixFormat.format"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.RealVector$SparseEntryIterator.next() may expose internal representation by returning RealVector$SparseEntryIterator.current"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.RealVectorFormat.getFormat() may expose internal representation by returning RealVectorFormat.format"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.RectangularCholeskyDecomposition.getRootMatrix() may expose internal representation by returning RectangularCholeskyDecomposition.root"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.SingularValueDecomposition.getS() may expose internal representation by returning SingularValueDecomposition.cachedS"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.SingularValueDecomposition.getU() may expose internal representation by returning SingularValueDecomposition.cachedU"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.SingularValueDecomposition.getUT() may expose internal representation by returning SingularValueDecomposition.cachedUt"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.SingularValueDecomposition.getV() may expose internal representation by returning SingularValueDecomposition.cachedV"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.linear.SingularValueDecomposition.getVT() may expose internal representation by returning SingularValueDecomposition.cachedVt"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ml.clustering.Cluster.getPoints() may expose internal representation by returning Cluster.points"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.cluster(Collection) may expose internal representation by returning FuzzyKMeansClusterer.clusters"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.getClusters() may expose internal representation by returning FuzzyKMeansClusterer.clusters"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer.getRandomGenerator() may expose internal representation by returning FuzzyKMeansClusterer.random"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer.getRandomGenerator() may expose internal representation by returning KMeansPlusPlusClusterer.random"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ode.AbstractParameterizable.getParametersNames() may expose internal representation by returning AbstractParameterizable.parametersNames"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.ode.ExpandableStatefulODE.getPrimaryMapper() may expose internal representation by returning ExpandableStatefulODE.primaryMapper"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optim.linear.LinearConstraint.getCoefficients() may expose internal representation by returning LinearConstraint.coefficients"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optim.linear.LinearObjectiveFunction.getCoefficients() may expose internal representation by returning LinearObjectiveFunction.coefficients"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.getStatisticsDHistory() may expose internal representation by returning CMAESOptimizer.statisticsDHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.getStatisticsFitnessHistory() may expose internal representation by returning CMAESOptimizer.statisticsFitnessHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.getStatisticsMeanHistory() may expose internal representation by returning CMAESOptimizer.statisticsMeanHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer.getStatisticsSigmaHistory() may expose internal representation by returning CMAESOptimizer.statisticsSigmaHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optimization.direct.CMAESOptimizer.getStatisticsDHistory() may expose internal representation by returning CMAESOptimizer.statisticsDHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optimization.direct.CMAESOptimizer.getStatisticsFitnessHistory() may expose internal representation by returning CMAESOptimizer.statisticsFitnessHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optimization.direct.CMAESOptimizer.getStatisticsMeanHistory() may expose internal representation by returning CMAESOptimizer.statisticsMeanHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optimization.direct.CMAESOptimizer.getStatisticsSigmaHistory() may expose internal representation by returning CMAESOptimizer.statisticsSigmaHistory"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optimization.linear.LinearConstraint.getCoefficients() may expose internal representation by returning LinearConstraint.coefficients"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.optimization.linear.LinearObjectiveFunction.getCoefficients() may expose internal representation by returning LinearObjectiveFunction.coefficients"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.random.CorrelatedRandomVectorGenerator.getRootMatrix() may expose internal representation by returning CorrelatedRandomVectorGenerator.root"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.random.EmpiricalDistribution.getBinStats() may expose internal representation by returning EmpiricalDistribution.binStats"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.random.EmpiricalDistribution.getSampleStats() may expose internal representation by returning EmpiricalDistribution.sampleStats"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.random.RandomDataGenerator.getRandomGenerator() may expose internal representation by returning RandomDataGenerator.rand"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.clustering.Cluster.getPoints() may expose internal representation by returning Cluster.points"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.correlation.Covariance.getCovarianceMatrix() may expose internal representation by returning Covariance.covarianceMatrix"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.correlation.PearsonsCorrelation.getCorrelationMatrix() may expose internal representation by returning PearsonsCorrelation.correlationMatrix"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getGeoMeanImpl() may expose internal representation by returning SummaryStatistics.geoMeanImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getMaxImpl() may expose internal representation by returning SummaryStatistics.maxImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getMeanImpl() may expose internal representation by returning SummaryStatistics.meanImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getMinImpl() may expose internal representation by returning SummaryStatistics.minImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getSumImpl() may expose internal representation by returning SummaryStatistics.sumImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getSumLogImpl() may expose internal representation by returning SummaryStatistics.sumLogImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getSumsqImpl() may expose internal representation by returning SummaryStatistics.sumsqImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.SummaryStatistics.getVarianceImpl() may expose internal representation by returning SummaryStatistics.varianceImpl"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.stat.descriptive.moment.GeometricMean.getSumLogImpl() may expose internal representation by returning GeometricMean.sumOfLogs"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.util.OpenIntToFieldHashMap.get(int) may expose internal representation by returning OpenIntToFieldHashMap.missingEntries"
"Math/1_buggy","Dodgy code Warning","EI","org.apache.commons.math3.util.OpenIntToFieldHashMap.remove(int) may expose internal representation by returning OpenIntToFieldHashMap.missingEntries"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.complex.ComplexFormat(String, NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.imaginaryFormat"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.complex.ComplexFormat(String, NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.realFormat"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.complex.ComplexFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.imaginaryFormat"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.complex.ComplexFormat(NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.realFormat"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.complex.ComplexFormat(NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.imaginaryFormat"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.complex.ComplexFormat(NumberFormat, NumberFormat) may expose internal representation by storing an externally mutable object into ComplexFormat.realFormat"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP(Dfp, Dfp, Dfp, int) may expose internal representation by storing an externally mutable object into BracketingNthOrderBrentSolverDFP.absoluteAccuracy"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP(Dfp, Dfp, Dfp, int) may expose internal representation by storing an externally mutable object into BracketingNthOrderBrentSolverDFP.functionValueAccuracy"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP(Dfp, Dfp, Dfp, int) may expose internal representation by storing an externally mutable object into BracketingNthOrderBrentSolverDFP.relativeAccuracy"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.distribution.EnumeratedDistribution(RandomGenerator, List) may expose internal representation by storing an externally mutable object into EnumeratedDistribution.random"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.exception.util.ExceptionContext(Throwable) may expose internal representation by storing an externally mutable object into ExceptionContext.throwable"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.filter.DefaultMeasurementModel(RealMatrix, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultMeasurementModel.measurementMatrix"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.filter.DefaultMeasurementModel(RealMatrix, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultMeasurementModel.measurementNoise"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.controlMatrix"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.initialErrorCovMatrix"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.initialStateEstimateVector"
"Math/1_buggy","Dodgy code Warning","EI2","new org.apache.commons.math3.filter.DefaultProcessModel(RealMatrix, RealMatrix, RealMatrix, RealVector, RealMatrix) may expose internal representation by storing an externally mutable object into DefaultProcessModel.processNoiseCovMatrix"
