"Warning Type","Code","Warning"
"Malicious code vulnerability Warning","EI","org.mockito.internal.creation.DelegatingMethod.getJavaMethod() may expose internal representation by returning DelegatingMethod.method"
"Malicious code vulnerability Warning","EI","org.mockito.internal.creation.MethodInterceptorFilter.getHandler() may expose internal representation by returning MethodInterceptorFilter.handler"
"Malicious code vulnerability Warning","EI","org.mockito.internal.creation.MockSettingsImpl.getExtraInterfaces() may expose internal representation by returning org.mockito.internal.creation.settings.CreationSettings.extraInterfaces"
"Malicious code vulnerability Warning","EI","org.mockito.internal.creation.MockSettingsImpl.getInvocationListeners() may expose internal representation by returning org.mockito.internal.creation.settings.CreationSettings.invocationListeners"
"Malicious code vulnerability Warning","EI","org.mockito.internal.creation.settings.CreationSettings.getExtraInterfaces() may expose internal representation by returning CreationSettings.extraInterfaces"
"Malicious code vulnerability Warning","EI","org.mockito.internal.creation.settings.CreationSettings.getInvocationListeners() may expose internal representation by returning CreationSettings.invocationListeners"
"Malicious code vulnerability Warning","EI","org.mockito.internal.invocation.InvocationImpl.getArguments() may expose internal representation by returning InvocationImpl.arguments"
"Malicious code vulnerability Warning","EI","org.mockito.internal.invocation.InvocationImpl.getRawArguments() may expose internal representation by returning InvocationImpl.rawArguments"
"Malicious code vulnerability Warning","EI","org.mockito.internal.invocation.InvocationMatcher.getMatchers() may expose internal representation by returning InvocationMatcher.matchers"
"Malicious code vulnerability Warning","EI","org.mockito.internal.invocation.SerializableMethod.getExceptionTypes() may expose internal representation by returning SerializableMethod.exceptionTypes"
"Malicious code vulnerability Warning","EI","org.mockito.internal.invocation.SerializableMethod.getParameterTypes() may expose internal representation by returning SerializableMethod.parameterTypes"
"Malicious code vulnerability Warning","EI","org.mockito.internal.listeners.NotifiedMethodInvocationReport.getThrowable() may expose internal representation by returning NotifiedMethodInvocationReport.throwable"
"Malicious code vulnerability Warning","EI","org.mockito.internal.matchers.CapturingMatcher.getAllValues() may expose internal representation by returning CapturingMatcher.arguments"
"Malicious code vulnerability Warning","EI","org.mockito.internal.progress.MockingProgressImpl.getArgumentMatcherStorage() may expose internal representation by returning MockingProgressImpl.argumentMatcherStorage"
"Malicious code vulnerability Warning","EI","org.mockito.internal.stubbing.InvocationContainerImpl.getStubbedInvocations() may expose internal representation by returning InvocationContainerImpl.stubbed"
"Malicious code vulnerability Warning","EI","org.mockito.internal.stubbing.answers.MethodInfo.getMethod() may expose internal representation by returning MethodInfo.method"
"Malicious code vulnerability Warning","EI","org.mockito.internal.stubbing.answers.ThrowsException.getThrowable() may expose internal representation by returning ThrowsException.throwable"
"Malicious code vulnerability Warning","EI","org.mockito.internal.util.reflection.InstanceField.jdkField() may expose internal representation by returning InstanceField.field"
"Malicious code vulnerability Warning","EI","org.mockito.internal.verification.api.VerificationDataInOrderImpl.getAllInvocations() may expose internal representation by returning VerificationDataInOrderImpl.allInvocations"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.creation.DelegatingMethod(Method) may expose internal representation by storing an externally mutable object into DelegatingMethod.method"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.creation.MethodInterceptorFilter(InternalMockHandler, MockCreationSettings) may expose internal representation by storing an externally mutable object into MethodInterceptorFilter.handler"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.creation.jmock.SearchingClassLoader(ClassLoader, ClassLoader) may expose internal representation by storing an externally mutable object into SearchingClassLoader.nextToSearch"
"Malicious code vulnerability Warning","EI2","org.mockito.internal.creation.settings.CreationSettings.setExtraInterfaces(Set) may expose internal representation by storing an externally mutable object into CreationSettings.extraInterfaces"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.debugging.VerboseMockInvocationLogger(PrintStream) may expose internal representation by storing an externally mutable object into VerboseMockInvocationLogger.printStream"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.debugging.WarningsFinder(List, List) may expose internal representation by storing an externally mutable object into WarningsFinder.baseAllInvocations"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.debugging.WarningsFinder(List, List) may expose internal representation by storing an externally mutable object into WarningsFinder.baseUnusedStubs"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.invocation.InvocationImpl(Object, MockitoMethod, Object[], int, RealMethod) may expose internal representation by storing an externally mutable object into InvocationImpl.rawArguments"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.invocation.InvocationMatcher(Invocation, List) may expose internal representation by storing an externally mutable object into InvocationMatcher.matchers"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.listeners.CollectCreatedMocks(List) may expose internal representation by storing an externally mutable object into CollectCreatedMocks.toBeFilled"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.listeners.NotifiedMethodInvocationReport(Invocation, Throwable) may expose internal representation by storing an externally mutable object into NotifiedMethodInvocationReport.throwable"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.matchers.And(List) may expose internal representation by storing an externally mutable object into And.matchers"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.matchers.Or(List) may expose internal representation by storing an externally mutable object into Or.matchers"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.stubbing.ConsecutiveStubbing(InvocationContainerImpl) may expose internal representation by storing an externally mutable object into ConsecutiveStubbing.invocationContainerImpl"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.stubbing.InvocationContainerImpl(MockingProgress) may expose internal representation by storing an externally mutable object into InvocationContainerImpl.mockingProgress"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.stubbing.OngoingStubbingImpl(InvocationContainerImpl) may expose internal representation by storing an externally mutable object into OngoingStubbingImpl.invocationContainerImpl"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.stubbing.VoidMethodStubbableImpl(Object, InvocationContainerImpl) may expose internal representation by storing an externally mutable object into VoidMethodStubbableImpl.invocationContainerImpl"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.stubbing.answers.ThrowsException(Throwable) may expose internal representation by storing an externally mutable object into ThrowsException.throwable"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.util.reflection.BeanPropertySetter(Object, Field, boolean) may expose internal representation by storing an externally mutable object into BeanPropertySetter.field"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.util.reflection.FieldReader(Object, Field) may expose internal representation by storing an externally mutable object into FieldReader.field"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.util.reflection.FieldSetter(Object, Field) may expose internal representation by storing an externally mutable object into FieldSetter.field"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.util.reflection.Fields$InstanceFields(Object, List) may expose internal representation by storing an externally mutable object into Fields$InstanceFields.instanceFields"
"Malicious code vulnerability Warning","EI2","new org.mockito.internal.verification.api.VerificationDataInOrderImpl(InOrderContext, List, InvocationMatcher) may expose internal representation by storing an externally mutable object into VerificationDataInOrderImpl.allInvocations"
"Multithreaded correctness Warning","JLM","Synchronization performed on java.util.concurrent.ConcurrentLinkedQueue in org.mockito.internal.stubbing.StubbedInvocationMatcher.answer(InvocationOnMock)"
"Performance Warning","SIC","Should org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching be a _static_ inner class?"
"Performance Warning","SIC","Should org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder be a _static_ inner class?"
"Performance Warning","SIC","Should org.mockito.internal.invocation.finder.AllInvocationsFinder$SequenceNumberComparator be a _static_ inner class?"
"Performance Warning","UrF","Unread field: org.mockito.internal.configuration.injection.ConstructorInjection.argResolver"
