"Warning Type","Code","Warning"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.supportsUpdate(DeserializationConfig) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer$Vanilla.supportsUpdate(DeserializationConfig) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.ext.Java7SupportImpl.findTransient(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.ext.Java7SupportImpl.hasCreatorAnnotation(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector._findSortAlpha(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.hasAnyGetter(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.hasAsValue(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.hasRequiredMarker(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.ser.std.StdSerializer.findFormatFeature(SerializerProvider, BeanProperty, Class, JsonFormat$Feature) has Boolean return type and returns explicit null"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.CollectionDeserializer.createContextual(DeserializationContext, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.CollectionDeserializer.handleNonArray(JsonParser, DeserializationContext, Collection)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.EnumDeserializer.withResolved(Boolean)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer.handleNonArray(JsonParser, DeserializationContext, EnumSet)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer.withResolved(JsonDeserializer, Boolean)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.ObjectArrayDeserializer.handleNonArray(JsonParser, DeserializationContext)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.ObjectArrayDeserializer.withResolved(TypeDeserializer, JsonDeserializer, NullValueProvider, Boolean)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers.createContextual(DeserializationContext, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers.handleNonArray(JsonParser, DeserializationContext)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer.createContextual(DeserializationContext, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer.handleNonArray(JsonParser, DeserializationContext)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.StringCollectionDeserializer.handleNonArray(JsonParser, DeserializationContext, Collection)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.StringCollectionDeserializer.withResolved(JsonDeserializer, JsonDeserializer, NullValueProvider, Boolean)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.PropertyBuilder.getDefaultBean()"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer.serialize(List, JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.impl.IndexedStringListSerializer.serialize(List, JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.impl.StringArraySerializer.createContextual(SerializerProvider, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.impl.StringArraySerializer.serialize(String[], JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.impl.StringCollectionSerializer.serialize(Collection, JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.ArraySerializerBase.createContextual(SerializerProvider, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.AsArraySerializerBase.createContextual(SerializerProvider, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serialize(Collection, JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.EnumSerializer.createContextual(SerializerProvider, BeanProperty)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.EnumSetSerializer.serialize(EnumSet, JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.IterableSerializer.serialize(Iterable, JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.ObjectArraySerializer.serialize(Object[], JsonGenerator, SerializerProvider)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.ObjectArraySerializer.withResolved(BeanProperty, TypeSerializer, JsonSerializer, Boolean)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.StaticListSerializerBase.createContextual(SerializerProvider, BeanProperty)"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.DeserializationConfig defines non-transient non-serializable instance field _problemHandlers"
"Bad practice Warning","Se","The field com.fasterxml.jackson.databind.JsonMappingException$Reference._from is transient but isn't set by deserialization"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ObjectReader defines non-transient non-serializable instance field _dataFormatReaders"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ObjectWriter$Prefetch defines non-transient non-serializable instance field typeSerializer"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.BaseSettings defines non-transient non-serializable instance field _handlerInstantiator"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.BaseSettings defines non-transient non-serializable instance field _typeResolverBuilder"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig defines non-transient non-serializable instance field _modifiers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig defines non-transient non-serializable instance field _valueInstantiators"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig defines non-transient non-serializable instance field _additionalKeySerializers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig defines non-transient non-serializable instance field _additionalSerializers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig defines non-transient non-serializable instance field _modifiers"
"Bad practice Warning","Se","The field com.fasterxml.jackson.databind.deser.AbstractDeserializer._properties is transient but isn't set by deserialization"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.impl.SetterlessProperty defines non-transient non-serializable instance field _getter"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.std.DateDeserializers$CalendarDeserializer defines non-transient non-serializable instance field _defaultCtor"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.std.EnumMapDeserializer defines non-transient non-serializable instance field _propertyBasedCreator"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.std.MapDeserializer defines non-transient non-serializable instance field _propertyBasedCreator"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.std.StdDelegatingDeserializer defines non-transient non-serializable instance field _converter"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$StringCtorKeyDeserializer defines non-transient non-serializable instance field _ctor"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$StringFactoryKeyDeserializer defines non-transient non-serializable instance field _factoryMethod"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.introspect.AnnotatedConstructor defines non-transient non-serializable instance field _constructor"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.introspect.AnnotationCollector$OneAnnotation defines non-transient non-serializable instance field _value"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.introspect.AnnotationCollector$TwoAnnotations defines non-transient non-serializable instance field _value1"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.introspect.AnnotationCollector$TwoAnnotations defines non-transient non-serializable instance field _value2"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.module.SimpleModule defines non-transient non-serializable instance field _deserializerModifier"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.module.SimpleModule defines non-transient non-serializable instance field _serializerModifier"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ser.BeanPropertyWriter defines non-transient non-serializable instance field _typeSerializer"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ser.impl.SimpleFilterProvider defines non-transient non-serializable instance field _defaultFilter"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ser.impl.SimpleFilterProvider defines non-transient non-serializable instance field _filtersById"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ser.std.MapProperty defines non-transient non-serializable instance field _typeSerializer"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ser.std.MapSerializer defines non-transient non-serializable instance field _dynamicValueSerializers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ser.std.MapSerializer defines non-transient non-serializable instance field _valueTypeSerializer"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.type.TypeFactory defines non-transient non-serializable instance field _classLoader"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.type.TypeFactory defines non-transient non-serializable instance field _modifiers"
"Bad practice Warning","Se","The field com.fasterxml.jackson.databind.util.StdDateFormat._timezone is transient but isn't set by deserialization"
"Bad practice Warning","SnVI","com.fasterxml.jackson.databind.ser.std.StdKeySerializers$Dynamic is Serializable; consider declaring a serialVersionUID"
"Bad practice Warning","SnVI","com.fasterxml.jackson.databind.util.StdDateFormat is Serializable; consider declaring a serialVersionUID"
"Correctness Warning","BC","instanceof will always return false in com.fasterxml.jackson.databind.ser.std.JsonValueSerializer._acceptJsonFormatVisitorForEnum(JsonFormatVisitorWrapper, JavaType, Class), since a RuntimeException cannot be a reflect.InvocationTargetException"
"Correctness Warning","DLS","Dead store of java.beans.Transient.class in new com.fasterxml.jackson.databind.ext.Java7SupportImpl()"
"Correctness Warning","EC","Call to equals(null) in com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.includeFilterSuppressNulls(Object)"
"Correctness Warning","NP","Possible null pointer dereference of DeserializationContext._injectableValues in com.fasterxml.jackson.databind.DeserializationContext.findInjectableValue(Object, BeanProperty, Object)"
"Correctness Warning","NP","Possible null pointer dereference of deser in com.fasterxml.jackson.databind.DeserializationContext.readValue(JsonParser, JavaType)"
"Correctness Warning","NP","Null passed for non-null parameter of java.util.concurrent.ConcurrentHashMap.get(Object) in com.fasterxml.jackson.databind.ObjectReader._findRootDeserializer(DeserializationContext)"
"Correctness Warning","NP","Null passed for non-null parameter of java.util.concurrent.ConcurrentHashMap.put(Object, Object) in com.fasterxml.jackson.databind.ObjectReader._findRootDeserializer(DeserializationContext)"
"Correctness Warning","NP","Null passed for non-null parameter of java.util.concurrent.ConcurrentHashMap.put(Object, Object) in com.fasterxml.jackson.databind.ObjectReader._findTreeDeserializer(DeserializationContext)"
"Correctness Warning","NP","Null passed for non-null parameter of com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap.untypedValueSerializer(JavaType) in com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer(JavaType, BeanProperty)"
"Correctness Warning","NP","Possible null pointer dereference of idProp in com.fasterxml.jackson.databind.deser.AbstractDeserializer.createContextual(DeserializationContext, BeanProperty)"
"Correctness Warning","NP","Possible null pointer dereference of intr in com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.constructCreatorProperty(DeserializationContext, BeanDescription, PropertyName, int, AnnotatedParameter, JacksonInject$Value)"
"Correctness Warning","NP","Possible null pointer dereference of backProp in com.fasterxml.jackson.databind.deser.BeanDeserializerBase._resolveManagedReferenceProperty(DeserializationContext, SettableBeanProperty)"
"Correctness Warning","NP","Possible null pointer dereference of idProp in com.fasterxml.jackson.databind.deser.BeanDeserializerBase.createContextual(DeserializationContext, BeanProperty)"
"Correctness Warning","NP","Possible null pointer dereference of ctxt in com.fasterxml.jackson.databind.deser.BeanDeserializerBase.wrapInstantiationProblem(Throwable, DeserializationContext)"
"Correctness Warning","NP","Null passed for non-null parameter of _findDelegateDeserializer(DeserializationContext, JavaType, AnnotatedWithParams) in com.fasterxml.jackson.databind.deser.BeanDeserializerBase.resolve(DeserializationContext)"
"Correctness Warning","NP","Null passed for non-null parameter of _findDelegateDeserializer(DeserializationContext, JavaType, AnnotatedWithParams) in com.fasterxml.jackson.databind.deser.BeanDeserializerBase.resolve(DeserializationContext)"
"Correctness Warning","NP","Null passed for non-null parameter of new com.fasterxml.jackson.databind.deser.impl.FieldProperty(BeanPropertyDefinition, JavaType, TypeDeserializer, Annotations, AnnotatedField) in com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.constructSettableProperty(DeserializationContext, BeanDescription, BeanPropertyDefinition, JavaType)"
"Correctness Warning","NP","Possible null pointer dereference of vi in com.fasterxml.jackson.databind.deser.std.ContainerDeserializerBase.getEmptyValue(DeserializationContext)"
"Correctness Warning","NP","Possible null pointer dereference of accumulator in com.fasterxml.jackson.databind.deser.std.MapDeserializer.handleUnresolvedReference(DeserializationContext, MapDeserializer$MapReferringAccumulator, Object, UnresolvedForwardReference)"
"Correctness Warning","NP","Possible null pointer dereference of filters in com.fasterxml.jackson.databind.ser.std.StdSerializer.findPropertyFilter(SerializerProvider, Object, Object)"
"Correctness Warning","NP","Non-virtual method call in com.fasterxml.jackson.databind.type.ReferenceType.construct(Class, JavaType) passes null for non-null parameter of new ReferenceType(Class, TypeBindings, JavaType, JavaType[], JavaType, JavaType, Object, Object, boolean)"
"Correctness Warning","RCN","Nullcheck of MappingIterator._parser at line 244 of value previously dereferenced in com.fasterxml.jackson.databind.MappingIterator.hasNextValue()"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.BeanProperty$Std.getMember() may expose internal representation by returning BeanProperty$Std._member"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ObjectMapper.getDeserializationContext() may expose internal representation by returning ObjectMapper._deserializationContext"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ObjectMapper.getSerializerProvider() may expose internal representation by returning ObjectMapper._serializerProvider"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ObjectMapper.getTypeFactory() may expose internal representation by returning ObjectMapper._typeFactory"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ObjectWriter$Prefetch.getTypeSerializer() may expose internal representation by returning ObjectWriter$Prefetch.typeSerializer"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.cfg.BaseSettings.getDateFormat() may expose internal representation by returning BaseSettings._dateFormat"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.cfg.BaseSettings.getTypeFactory() may expose internal representation by returning BaseSettings._typeFactory"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.cfg.MapperBuilder.build() may expose internal representation by returning MapperBuilder._mapper"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder.getAnySetter() may expose internal representation by returning BeanDeserializerBuilder._anySetter"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder.getBuildMethod() may expose internal representation by returning BeanDeserializerBuilder._buildMethod"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder.getInjectables() may expose internal representation by returning BeanDeserializerBuilder._injectables"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.CreatorProperty.getMember() may expose internal representation by returning CreatorProperty._annotated"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.DataFormatReaders$Match.getReader() may expose internal representation by returning DataFormatReaders$Match._match"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.SettableBeanProperty$Delegating.getDelegate() may expose internal representation by returning SettableBeanProperty$Delegating.delegate"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.UnresolvedForwardReference.getRoid() may expose internal representation by returning UnresolvedForwardReference._roid"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.UnresolvedForwardReference.getUnresolvedIds() may expose internal representation by returning UnresolvedForwardReference._unresolvedIds"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap.getPropertiesInInsertionOrder() may expose internal representation by returning BeanPropertyMap._propsInOrder"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.impl.CreatorCandidate.creator() may expose internal representation by returning CreatorCandidate._creator"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.impl.FieldProperty.getMember() may expose internal representation by returning FieldProperty._annotated"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.impl.MethodProperty.getMember() may expose internal representation by returning MethodProperty._annotated"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer.getParameters(SettableBeanProperty[]) may expose internal representation by returning PropertyValueBuffer._creatorParameters"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.impl.SetterlessProperty.getMember() may expose internal representation by returning SetterlessProperty._annotated"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.getArrayDelegateCreator() may expose internal representation by returning StdValueInstantiator._arrayDelegateCreator"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.getDefaultCreator() may expose internal representation by returning StdValueInstantiator._defaultCreator"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.getDelegateCreator() may expose internal representation by returning StdValueInstantiator._delegateCreator"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.getFromObjectArguments(DeserializationConfig) may expose internal representation by returning StdValueInstantiator._constructorArguments"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.getIncompleteParameter() may expose internal representation by returning StdValueInstantiator._incompleteParameter"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.getWithArgsCreator() may expose internal representation by returning StdValueInstantiator._withArgsCreator"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedConstructor.getAnnotated() may expose internal representation by returning AnnotatedConstructor._constructor"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedConstructor.getMember() may expose internal representation by returning AnnotatedConstructor._constructor"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedField.getAnnotated() may expose internal representation by returning AnnotatedField._field"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedField.getMember() may expose internal representation by returning AnnotatedField._field"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedMember.getAllAnnotations() may expose internal representation by returning AnnotatedMember._annotations"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getAnnotated() may expose internal representation by returning AnnotatedMethod._method"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getMember() may expose internal representation by returning AnnotatedMethod._method"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getRawParameterTypes() may expose internal representation by returning AnnotatedMethod._paramClasses"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.AnnotatedParameter.getOwner() may expose internal representation by returning AnnotatedParameter._owner"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.BasicBeanDescription.findDefaultViews() may expose internal representation by returning BasicBeanDescription._defaultViews"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getIgnoredPropertyNames() may expose internal representation by returning POJOPropertiesCollector._ignoredPropertyNames"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getInjectables() may expose internal representation by returning POJOPropertiesCollector._injectables"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.jsonFormatVisitors.JsonArrayFormatVisitor$Base.getProvider() may expose internal representation by returning JsonArrayFormatVisitor$Base._provider"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.jsonFormatVisitors.JsonFormatVisitorWrapper$Base.getProvider() may expose internal representation by returning JsonFormatVisitorWrapper$Base._provider"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.jsonFormatVisitors.JsonMapFormatVisitor$Base.getProvider() may expose internal representation by returning JsonMapFormatVisitor$Base._provider"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.jsonFormatVisitors.JsonObjectFormatVisitor$Base.getProvider() may expose internal representation by returning JsonObjectFormatVisitor$Base._provider"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.jsonschema.JsonSchema.getSchemaNode() may expose internal representation by returning JsonSchema.schema"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.node.BinaryNode.binaryValue() may expose internal representation by returning BinaryNode._data"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.node.TreeTraversingParser.getParsingContext() may expose internal representation by returning TreeTraversingParser._nodeCursor"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.BeanPropertyWriter.getMember() may expose internal representation by returning BeanPropertyWriter._member"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.BeanPropertyWriter.getTypeSerializer() may expose internal representation by returning BeanPropertyWriter._typeSerializer"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.BeanPropertyWriter.getViews() may expose internal representation by returning BeanPropertyWriter._includeInViews"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.BeanSerializerBuilder.getFilteredProperties() may expose internal representation by returning BeanSerializerBuilder._filteredProperties"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.BeanSerializerBuilder.getProperties() may expose internal representation by returning BeanSerializerBuilder._properties"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.BeanSerializerBuilder.getTypeId() may expose internal representation by returning BeanSerializerBuilder._typeId"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.ser.impl.TypeWrappedSerializer.typeSerializer() may expose internal representation by returning TypeWrappedSerializer._typeSerializer"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.type.ClassStack.find(Class) may expose internal representation by returning ClassStack._parent"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.type.TypeFactory.getClassLoader() may expose internal representation by returning TypeFactory._classLoader"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.util.ArrayBuilders.getBooleanBuilder() may expose internal representation by returning ArrayBuilders._booleanBuilder"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.util.ArrayBuilders.getByteBuilder() may expose internal representation by returning ArrayBuilders._byteBuilder"
"Dodgy code Warning","EI","com.fasterxml.jackson.databind.util.ArrayBuilders.getDoubleBuilder() may expose internal representation by returning ArrayBuilders._doubleBuilder"
