"Warning Type","Code","Warning"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.compress.archivers.zip.AsiExtraField.parseFromLocalFileData(byte[], int, int): new String(byte[])"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.compress.archivers.zip.FallbackZipEncoding.decode(byte[]): new String(byte[])"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.compress.archivers.zip.FallbackZipEncoding.encode(String): String.getBytes()"
"Internationalization Warning","EI","org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.getNextCPIOEntry() may expose internal representation by returning CpioArchiveInputStream.entry"
"Internationalization Warning","EI","org.apache.commons.compress.archivers.jar.JarArchiveEntry.getManifestAttributes() may expose internal representation by returning JarArchiveEntry.manifestAttributes"
"Internationalization Warning","EI","org.apache.commons.compress.archivers.tar.TarArchiveInputStream.getNextTarEntry() may expose internal representation by returning TarArchiveInputStream.currEntry"
"Internationalization Warning","EI","org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getCentralDirectoryData() may expose internal representation by returning AbstractUnicodeExtraField.data"
"Internationalization Warning","EI","org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getUnicodeName() may expose internal representation by returning AbstractUnicodeExtraField.unicodeName"
"Internationalization Warning","EI","org.apache.commons.compress.archivers.zip.ZipArchiveInputStream.getNextZipEntry() may expose internal representation by returning ZipArchiveInputStream.current"
"Internationalization Warning","EI","org.apache.commons.compress.changes.ChangeSetResults.getAddedFromChangeSet() may expose internal representation by returning ChangeSetResults.addedFromChangeSet"
"Internationalization Warning","EI","org.apache.commons.compress.changes.ChangeSetResults.getAddedFromStream() may expose internal representation by returning ChangeSetResults.addedFromStream"
"Internationalization Warning","EI","org.apache.commons.compress.changes.ChangeSetResults.getDeleted() may expose internal representation by returning ChangeSetResults.deleted"
"Internationalization Warning","EI2","new org.apache.commons.compress.archivers.ar.ArArchiveOutputStream(OutputStream) may expose internal representation by storing an externally mutable object into ArArchiveOutputStream.out"
"Internationalization Warning","EI2","org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.putArchiveEntry(ArchiveEntry) may expose internal representation by storing an externally mutable object into CpioArchiveOutputStream.entry"
"Internationalization Warning","EI2","new org.apache.commons.compress.archivers.tar.TarArchiveOutputStream(OutputStream, int, int) may expose internal representation by storing an externally mutable object into TarArchiveOutputStream.out"
"Internationalization Warning","EI2","org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.setUnicodeName(byte[]) may expose internal representation by storing an externally mutable object into AbstractUnicodeExtraField.unicodeName"
"Internationalization Warning","EI2","new org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream(OutputStream) may expose internal representation by storing an externally mutable object into ZipArchiveOutputStream.out"
"Internationalization Warning","EI2","org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.putArchiveEntry(ArchiveEntry) may expose internal representation by storing an externally mutable object into ZipArchiveOutputStream.entry"
"Internationalization Warning","EI2","new org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream(OutputStream, int) may expose internal representation by storing an externally mutable object into BZip2CompressorOutputStream.out"
"Internationalization Warning","REFLC","Public method org.apache.commons.compress.archivers.zip.ExtraFieldUtils.register(Class) uses reflection to create a class it gets in its parameter which could increase the accessibility of any class"
"Malicious code vulnerability Warning","DLS","Dead store to out in org.apache.commons.compress.archivers.zip.ZipArchiveInputStream.closeEntry()"
"Malicious code vulnerability Warning","NP","Possible null pointer dereference in org.apache.commons.compress.archivers.tar.TarArchiveEntry.getDirectoryEntries() due to return value of called method"
"Malicious code vulnerability Warning","NS","Potentially dangerous use of non-short-circuit logic in org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setEncoding(String)"
"Malicious code vulnerability Warning","SF","Switch statement found in org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.writeHeader(CpioArchiveEntry) where default case is missing"
