"Warning Type","Code","Warning"
"Dodgy code Warning","EI2","org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.putArchiveEntry(ArchiveEntry) may expose internal representation by storing an externally mutable object into CpioArchiveOutputStream.entry"
"Dodgy code Warning","EI2","new org.apache.commons.compress.archivers.zip.ScatterZipOutputStream(ScatterGatherBackingStore, StreamCompressor) may expose internal representation by storing an externally mutable object into ScatterZipOutputStream.backingStore"
"Dodgy code Warning","EI2","new org.apache.commons.compress.archivers.zip.ScatterZipOutputStream(ScatterGatherBackingStore, StreamCompressor) may expose internal representation by storing an externally mutable object into ScatterZipOutputStream.streamCompressor"
"Dodgy code Warning","EI2","new org.apache.commons.compress.archivers.zip.UnsupportedZipFeatureException(UnsupportedZipFeatureException$Feature, ZipArchiveEntry) may expose internal representation by storing an externally mutable object into UnsupportedZipFeatureException.entry"
"Dodgy code Warning","EI2","new org.apache.commons.compress.archivers.zip.UnsupportedZipFeatureException(ZipMethod, ZipArchiveEntry) may expose internal representation by storing an externally mutable object into UnsupportedZipFeatureException.entry"
"Dodgy code Warning","EI2","org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp.setAccessTime(ZipLong) may expose internal representation by storing an externally mutable object into X5455_ExtendedTimestamp.accessTime"
"Dodgy code Warning","EI2","org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp.setCreateTime(ZipLong) may expose internal representation by storing an externally mutable object into X5455_ExtendedTimestamp.createTime"
"Dodgy code Warning","EI2","org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp.setModifyTime(ZipLong) may expose internal representation by storing an externally mutable object into X5455_ExtendedTimestamp.modifyTime"
"Dodgy code Warning","EI2","new org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField(ZipEightByteInteger, ZipEightByteInteger, ZipEightByteInteger, ZipLong) may expose internal representation by storing an externally mutable object into Zip64ExtendedInformationExtraField.diskStart"
"Dodgy code Warning","EI2","org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField.setDiskStartNumber(ZipLong) may expose internal representation by storing an externally mutable object into Zip64ExtendedInformationExtraField.diskStart"
"Dodgy code Warning","EI2","new org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream(OutputStream) may expose internal representation by storing an externally mutable object into ZipArchiveOutputStream.out"
"Dodgy code Warning","EI2","new org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream(OutputStream, int) may expose internal representation by storing an externally mutable object into BZip2CompressorOutputStream.out"
"Dodgy code Warning","EI2","new org.apache.commons.compress.compressors.gzip.GzipCompressorOutputStream(OutputStream, GzipParameters) may expose internal representation by storing an externally mutable object into GzipCompressorOutputStream.out"
"Dodgy code Warning","EI2","new org.apache.commons.compress.compressors.pack200.Pack200CompressorOutputStream(OutputStream, Pack200Strategy, Map) may expose internal representation by storing an externally mutable object into Pack200CompressorOutputStream.originalOutput"
"Dodgy code Warning","EI2","new org.apache.commons.compress.compressors.pack200.Pack200CompressorOutputStream(OutputStream, Pack200Strategy, Map) may expose internal representation by storing an externally mutable object into Pack200CompressorOutputStream.properties"
"Dodgy code Warning","REFLC","Public method org.apache.commons.compress.archivers.zip.ExtraFieldUtils.register(Class) uses reflection to create a class it gets in its parameter which could increase the accessibility of any class"
"Malicious code vulnerability Warning","DLS","Dead store to size in org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader.parseFileFormat(byte[], int, int)"
"Malicious code vulnerability Warning","REC","Exception is caught when Exception is not thrown in org.apache.commons.compress.archivers.ArchiveStreamFactory.createArchiveInputStream(InputStream)"
