"Warning Type","Code","Warning"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.NodeTraversal$AbstractNodeTypePruningCallback(Set, boolean) may expose internal representation by storing an externally mutable object into NodeTraversal$AbstractNodeTypePruningCallback.nodeTypes"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.PassConfig(CompilerOptions) may expose internal representation by storing an externally mutable object into PassConfig.options"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.PrintStreamErrorManager(MessageFormatter, PrintStream) may expose internal representation by storing an externally mutable object into PrintStreamErrorManager.stream"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.ShowByPathWarningsGuard(String[], ShowByPathWarningsGuard$ShowType) may expose internal representation by storing an externally mutable object into ShowByPathWarningsGuard.paths"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.TypeCheck(AbstractCompiler, ReverseAbstractInterpreter, JSTypeRegistry, Scope, ScopeCreator, CheckLevel, CheckLevel) may expose internal representation by storing an externally mutable object into TypeCheck.compiler"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.TypeCheck(AbstractCompiler, ReverseAbstractInterpreter, JSTypeRegistry, Scope, ScopeCreator, CheckLevel, CheckLevel) may expose internal representation by storing an externally mutable object into TypeCheck.typeRegistry"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.graph.GraphColoring(AdjacencyGraph) may expose internal representation by storing an externally mutable object into GraphColoring.graph"
"Internationalization Warning","EI2","new com.google.javascript.jscomp.graph.GraphReachability(DiGraph) may expose internal representation by storing an externally mutable object into GraphReachability.graph"
"Internationalization Warning","EI2","new com.google.javascript.rhino.JSTypeExpression(Node, String, JSTypeRegistry) may expose internal representation by storing an externally mutable object into JSTypeExpression.registry"
"Internationalization Warning","EI2","new com.google.javascript.rhino.JSTypeExpression(Node, String, JSTypeRegistry) may expose internal representation by storing an externally mutable object into JSTypeExpression.root"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node, Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node, Node, Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node, Node, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node, Node, Node, Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node(int, Node, Node, Node, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildAfter(Node, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildBefore(Node, Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildToBack(Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildToBack(Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildToFront(Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildToFront(Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildrenToBack(Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.addChildrenToFront(Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.removeChildAfter(Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.replaceChild(Node, Node) may expose internal representation by storing an externally mutable object into Node.first"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.replaceChild(Node, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","com.google.javascript.rhino.Node.replaceChildAfter(Node, Node) may expose internal representation by storing an externally mutable object into Node.last"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Node$FileLevelJsDocBuilder(Node) may expose internal representation by storing an externally mutable object into Node$FileLevelJsDocBuilder.this$0"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Parser(CompilerEnvirons, ErrorReporter, JSTypeRegistry) may expose internal representation by storing an externally mutable object into Parser.compilerEnv"
"Internationalization Warning","EI2","new com.google.javascript.rhino.Parser(CompilerEnvirons, ErrorReporter, JSTypeRegistry) may expose internal representation by storing an externally mutable object into Parser.typeRegistry"
"Internationalization Warning","EI2","new com.google.javascript.rhino.TokenStream(Parser, Reader, String, int) may expose internal representation by storing an externally mutable object into TokenStream.parser"
"Internationalization Warning","EI2","new com.google.javascript.rhino.jstype.FunctionParamBuilder(JSTypeRegistry) may expose internal representation by storing an externally mutable object into FunctionParamBuilder.registry"
"Internationalization Warning","EI2","com.google.javascript.rhino.jstype.FunctionType.setPrototype(FunctionPrototypeType) may expose internal representation by storing an externally mutable object into FunctionType.prototype"
"Internationalization Warning","EI2","com.google.javascript.rhino.jstype.FunctionType.setSource(Node) may expose internal representation by storing an externally mutable object into FunctionType.source"
"Internationalization Warning","EI2","com.google.javascript.rhino.jstype.ObjectType.setJSDocInfo(JSDocInfo) may expose internal representation by storing an externally mutable object into ObjectType.docInfo"
"Internationalization Warning","EI2","new com.google.javascript.rhino.jstype.RecordTypeBuilder(JSTypeRegistry) may expose internal representation by storing an externally mutable object into RecordTypeBuilder.registry"
"Internationalization Warning","MS","com.google.javascript.jscomp.DiagnosticGroups.ACCESS_CONTROLS isn't final but should be"
"Internationalization Warning","MS","com.google.javascript.jscomp.DiagnosticGroups.DEPRECATED isn't final but should be"
"Internationalization Warning","MS","com.google.javascript.jscomp.DiagnosticGroups.NON_STANDARD_JSDOC isn't final but should be"
"Internationalization Warning","MS","com.google.javascript.jscomp.DiagnosticGroups.UNDEFINED_VARIABLES isn't final but should be"
"Internationalization Warning","MS","com.google.javascript.jscomp.DiagnosticGroups.VISIBILITY isn't final but should be"
"Malicious code vulnerability Warning","IS","Inconsistent synchronization of com.google.javascript.jscomp.ParallelCompilerPass.worklist; locked 66% of time"
"Malicious code vulnerability Warning","IS","Inconsistent synchronization of com.google.javascript.jscomp.SymbolTable.locked; locked 66% of time"
"Multithreaded correctness Warning","Bx","com.google.javascript.jscomp.CompilerOptions.setDefineToNumberLiteral(String, int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Multithreaded correctness Warning","Bx","com.google.javascript.rhino.Context.setLanguageVersion(int) invokes inefficient new Integer(int) constructor; use Integer.valueOf(int) instead"
"Multithreaded correctness Warning","Bx","Boxing/unboxing to parse a primitive com.google.javascript.rhino.ScriptRuntime.stringToNumber(String, int, int)"
"Multithreaded correctness Warning","Bx","Boxing/unboxing to parse a primitive com.google.javascript.rhino.TokenStream.getToken()"
"Multithreaded correctness Warning","Dm","com.google.javascript.jscomp.CompilerOptions.setDefineToBooleanLiteral(String, boolean) invokes inefficient Boolean constructor; use Boolean.valueOf(...) instead"
"Multithreaded correctness Warning","SBSC","com.google.javascript.jscomp.NameGenerator.generateNextName() concatenates strings using + in a loop"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.AmbiguateProperties$PropertyGraphNode be a _static_ inner class?"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.AnalyzePrototypeProperties$GlobalFunction be a _static_ inner class?"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.CrossModuleCodeMotion$Declaration be a _static_ inner class?"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.InlineVariables$IdentifyConstants be a _static_ inner class?"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.Normalize$ScopeTicklingCallback be a _static_ inner class?"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.ProcessClosurePrimitives$UnrecognizedRequire be a _static_ inner class?"
"Multithreaded correctness Warning","SIC","Should com.google.javascript.jscomp.RenameProperties$Property be a _static_ inner class?"
"Multithreaded correctness Warning","UrF","Unread field: com.google.javascript.jscomp.RenamePrototypes$Property.input"
"Multithreaded correctness Warning","UrF","Unread field: com.google.javascript.jscomp.SourceMap$LineMapping.lineNumber"
"Multithreaded correctness Warning","UuF","Unused field: com.google.javascript.rhino.Context.instructionCount"
"Multithreaded correctness Warning","UuF","Unused field: com.google.javascript.rhino.Context.interpreterSecurityDomain"
"Multithreaded correctness Warning","UuF","Unused field: com.google.javascript.rhino.Context.iterating"
"Multithreaded correctness Warning","UuF","Unused field: com.google.javascript.rhino.Context.lastInterpreterFrame"
"Multithreaded correctness Warning","UuF","Unused field: com.google.javascript.rhino.Context.previousInterpreterInvocations"
"Multithreaded correctness Warning","UuF","Unused field: com.google.javascript.rhino.Context.useDynamicScope"
"Multithreaded correctness Warning","WMI","com.google.javascript.jscomp.AliasStrings.outputStringUsage() makes inefficient use of keySet iterator instead of entrySet iterator"
"Multithreaded correctness Warning","WMI","com.google.javascript.jscomp.CheckProvides$CheckProvidesCallback.visitScriptNode(NodeTraversal, Node) makes inefficient use of keySet iterator instead of entrySet iterator"
"Multithreaded correctness Warning","WMI","com.google.javascript.jscomp.RenameProperties.process(Node, Node) makes inefficient use of keySet iterator instead of entrySet iterator"
"Multithreaded correctness Warning","WMI","new com.google.javascript.rhino.jstype.RecordType(JSTypeRegistry, Map) makes inefficient use of keySet iterator instead of entrySet iterator"
"Multithreaded correctness Warning","WMI","com.google.javascript.rhino.jstype.RecordType.toString() makes inefficient use of keySet iterator instead of entrySet iterator"
"Performance Warning","BC","instanceof will always return true for all non-null values in com.google.javascript.jscomp.FunctionTypeBuilder.inferInheritance(JSDocInfo), since all com.google.javascript.rhino.jstype.FunctionType are instances of com.google.javascript.rhino.jstype.FunctionType"
"Performance Warning","DLS","Dead store to rhs in com.google.javascript.jscomp.CheckGlobalThis.shouldTraverse(NodeTraversal, Node, Node)"
"Performance Warning","DLS","Dead store to greatGreatGramps in com.google.javascript.jscomp.CollapseProperties.updateSimpleDeclaration(String, GlobalNamespace$Ref)"
"Performance Warning","DLS","Dead store to scope in com.google.javascript.jscomp.DisambiguateProperties.process(Node, Node)"
"Performance Warning","DLS","Dead store to extractedConditional in com.google.javascript.jscomp.ExpressionDecomposer.exposeExpression(Node, Node)"
"Performance Warning","DLS","Dead store to defs in com.google.javascript.jscomp.FlowSensitiveInlineVariables$GatherCandiates.visit(NodeTraversal, Node, Node)"
"Performance Warning","DLS","Dead store to newCode in com.google.javascript.jscomp.InlineFunctions$Inline.inlineFunction(NodeTraversal, Node, InlineFunctions$FunctionState, FunctionInjector$InliningMode)"
"Performance Warning","DLS","Dead store to scope in com.google.javascript.jscomp.MakeDeclaredNamesUnique$ContextualRenameInverter.visit(NodeTraversal, Node, Node)"
"Performance Warning","DLS","Dead store to functionType in com.google.javascript.jscomp.TypeCheck.shouldTraverse(NodeTraversal, Node, Node)"
"Performance Warning","DLS","Dead store to outerThis in com.google.javascript.jscomp.TypeCheck.shouldTraverse(NodeTraversal, Node, Node)"
"Performance Warning","DLS","Dead store to info in com.google.javascript.jscomp.TypeCheck.visitFunction(NodeTraversal, Node)"
"Performance Warning","DLS","Dead store to body in com.google.javascript.jscomp.TypedScopeCreator$LocalScopeBuilder.declareArguments(Node)"
"Performance Warning","DLS","Dead store to uNode in com.google.javascript.jscomp.graph.LinkedUndirectedGraph.getNeighborNodes(Object)"
"Performance Warning","DLS","Dead store to token in com.google.javascript.jscomp.parsing.JsDocInfoParser.parseResultType(JsDocToken)"
"Performance Warning","DLS","Dead store to keys rather than field with same name in com.google.javascript.rhino.UintMap.ensureIndex(int, boolean)"
"Performance Warning","DLS","Dead store to arrayPrototype in com.google.javascript.rhino.jstype.JSTypeRegistry.initializeBuiltInTypes()"
"Performance Warning","DLS","Dead store to booleanPrototype in com.google.javascript.rhino.jstype.JSTypeRegistry.initializeBuiltInTypes()"
"Performance Warning","DLS","Dead store to datePrototype in com.google.javascript.rhino.jstype.JSTypeRegistry.initializeBuiltInTypes()"
"Performance Warning","DLS","Dead store to numberPrototype in com.google.javascript.rhino.jstype.JSTypeRegistry.initializeBuiltInTypes()"
"Performance Warning","DLS","Dead store to regexpPrototype in com.google.javascript.rhino.jstype.JSTypeRegistry.initializeBuiltInTypes()"
"Performance Warning","DLS","Dead store to stringPrototype in com.google.javascript.rhino.jstype.JSTypeRegistry.initializeBuiltInTypes()"
"Performance Warning","Eq","com.google.javascript.rhino.jstype.IndexedType doesn't override ProxyObjectType.equals(Object)"
"Performance Warning","Eq","com.google.javascript.rhino.jstype.ParameterizedType doesn't override ProxyObjectType.equals(Object)"
"Performance Warning","NP","Load of known null value in com.google.javascript.jscomp.graph.LinkedDirectedGraph.getDirectedPredNodes(DiGraph$DiGraphNode)"
"Performance Warning","NP","Load of known null value in com.google.javascript.jscomp.graph.LinkedDirectedGraph.getDirectedSuccNodes(DiGraph$DiGraphNode)"
"Performance Warning","RCN","Redundant nullcheck of leftType, which is known to be non-null in com.google.javascript.jscomp.SemanticReverseAbstractInterpreter.caseAndOrNotShortCircuiting(Node, Node, FlowScope, boolean)"
"Performance Warning","RCN","Redundant nullcheck of com.google.javascript.rhino.RhinoException.sourceName, which is known to be non-null in com.google.javascript.rhino.RhinoException.getMessage()"
"Performance Warning","RV","Return value of com.google.javascript.rhino.jstype.StaticSlot.getType() ignored, but method has no side effect"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.AliasExternals$GetAliasableNames.visit(NodeTraversal, Node, Node) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.AmbiguateProperties$ProcessProperties.visit(NodeTraversal, Node, Node) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.AnonymousFunctionNamingCallback.visit(NodeTraversal, Node, Node) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.CheckAccessControls.visit(NodeTraversal, Node, Node) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.CheckProvides$CheckProvidesCallback.visit(NodeTraversal, Node, Node) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.CheckRequiresForConstructors$CheckRequiresForConstructorsCallback.visit(NodeTraversal, Node, Node) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.CodeGenerator.jsString(String) where default case is missing"
"Performance Warning","SF","Switch statement found in com.google.javascript.jscomp.CollapseProperties.updateObjLitOrFunctionDeclaration(GlobalNamespace$Name, String) where default case is missing"
